x,y,phi,u,v,r,n1,n2,n3,n4,alpha1,alpha2,alpha3,alpha4
-0.022064,-0.090124,-0.026258,0.008315,0.003163,0.028706,-0.422625,0.590612,0.388515,-0.519057,0.557596,-0.378850,-0.212950,0.122106
-0.023682,-0.090631,-0.028844,0.010568,0.008216,0.016181,-0.375012,0.454065,0.223550,-0.496604,0.545306,-0.476629,-0.025369,-0.033505
-0.025073,-0.090612,-0.029989,0.011701,0.000727,0.006601,-0.309121,0.582289,-0.276409,-0.340685,0.580066,-0.477499,0.035261,-0.157173
-0.025890,-0.090406,-0.029191,0.012436,-0.003188,-0.004985,-0.247505,0.585620,-0.533708,-0.235409,0.535300,-0.405558,0.042270,-0.152598
-0.026434,-0.090214,-0.026113,0.015596,-0.004822,-0.017758,-0.264575,0.407114,-0.454937,-0.172154,0.347004,-0.334842,-0.154400,0.122616
-0.026503,-0.090261,-0.021247,0.017271,-0.004129,-0.030407,-0.235386,0.235295,-0.541733,-0.060523,0.213722,-0.395981,-0.249714,0.225849
-0.026161,-0.089490,-0.014726,0.016619,-0.014217,-0.037612,-0.163741,0.049529,-0.761895,0.014726,0.111550,-0.673237,0.064315,0.056021
-0.025472,-0.088494,-0.007712,0.015354,-0.018474,-0.043860,-0.089298,-0.110831,-0.941197,0.126805,-0.056223,-0.767617,0.316074,-0.035043
-0.024593,-0.088016,-0.000103,0.013669,-0.011670,-0.043906,-0.033159,-0.318165,-0.866794,0.146859,-0.167033,-0.505111,0.439755,-0.087364
-0.023599,-0.087376,0.006532,0.010063,-0.013479,-0.041436,0.012133,-0.451708,-0.850500,0.200555,-0.235738,-0.385674,0.520053,-0.115344
-0.022488,-0.085840,0.012388,0.005495,-0.021497,-0.033803,0.031615,-0.361079,-0.951614,0.267461,-0.194753,-0.534872,0.582532,-0.162750
-0.021500,-0.083674,0.016227,0.000586,-0.028934,-0.023986,0.029510,-0.338743,-0.821755,0.265357,-0.171415,-0.578308,0.642318,-0.189899
-0.020397,-0.081065,0.018955,-0.004231,-0.030656,-0.015733,-0.010345,-0.377338,-0.504042,0.192486,-0.161435,-0.396111,0.584201,-0.136758
-0.019514,-0.078363,0.020038,-0.007223,-0.032994,-0.006774,-0.028758,-0.360179,-0.201509,0.105464,-0.063157,-0.286031,0.576490,-0.163988
-0.018664,-0.075342,0.020090,-0.009201,-0.033220,-0.000298,-0.013493,-0.271727,-0.062915,0.101007,0.086319,-0.402359,0.617367,-0.267396
-0.017898,-0.072723,0.019557,-0.010629,-0.030816,0.003332,-0.016560,-0.165036,0.068730,0.042055,0.247847,-0.432122,0.541226,-0.314960
-0.017034,-0.069677,0.018266,-0.012736,-0.032683,0.007454,-0.028107,-0.101493,0.162627,-0.012525,0.316608,-0.277317,0.425765,-0.269812
-0.016366,-0.066793,0.016723,-0.011965,-0.033325,0.009638,-0.021855,-0.039715,0.120751,0.009236,0.353633,-0.241945,0.293011,-0.216069
-0.015674,-0.063476,0.014862,-0.011889,-0.035376,0.010735,-0.037417,-0.009703,0.216535,0.002576,0.399703,-0.353731,0.186776,-0.179028
-0.015046,-0.061204,0.013070,-0.011730,-0.026002,0.011204,-0.084815,-0.019197,0.315402,-0.056045,0.343654,-0.407769,0.179661,-0.114393
-0.014430,-0.058765,0.011037,-0.011070,-0.025738,0.011732,-0.076082,-0.056788,0.340973,-0.089623,0.318100,-0.367731,0.251327,-0.138761
-0.013791,-0.056524,0.009274,-0.011468,-0.025699,0.011014,-0.043930,0.038499,0.149295,-0.033027,0.394304,-0.374489,0.300624,-0.249553
-0.013057,-0.054053,0.007647,-0.011242,-0.026371,0.009386,-0.046273,0.064307,0.165211,-0.061032,0.442858,-0.366990,0.278212,-0.275894
-0.012281,-0.052089,0.006530,-0.011503,-0.022839,0.006983,-0.080574,0.044572,0.254743,-0.043392,0.382488,-0.286584,0.145075,-0.114902
-0.011228,-0.050953,0.005976,-0.012576,-0.012258,0.003201,-0.065007,0.019069,0.219603,-0.016103,0.367820,-0.287037,0.097349,-0.082325
-0.010006,-0.051366,0.006335,-0.013845,0.004761,-0.002242,-0.033445,-0.000955,0.106436,0.049785,0.371990,-0.457266,0.175056,-0.159389
-0.008601,-0.052293,0.007084,-0.014115,0.009932,-0.004323,-0.004532,0.049860,-0.085384,0.168631,0.332853,-0.519221,0.207851,-0.171485
-0.007305,-0.053395,0.007821,-0.013984,0.012885,-0.004607,0.040829,0.148310,-0.390091,0.344723,0.283421,-0.417925,0.230247,-0.165201
-0.006003,-0.054788,0.008599,-0.012869,0.015103,-0.004485,0.022139,0.144220,-0.406118,0.404000,0.213804,-0.366212,0.207918,-0.088788
-0.005135,-0.056171,0.008988,-0.009539,0.016387,-0.002436,-0.055408,0.132282,-0.289659,0.422715,0.135534,-0.401524,0.081747,0.067341
-0.004421,-0.058166,0.008931,-0.007960,0.021937,0.000328,-0.068237,0.142312,-0.300213,0.429076,0.139220,-0.472210,0.123777,0.046965
-0.003811,-0.060312,0.008990,-0.007133,0.025531,-0.000367,-0.075103,0.155017,-0.340495,0.369903,0.145491,-0.543494,0.301805,-0.054032
-0.003264,-0.062674,0.009128,-0.005725,0.025941,-0.000795,-0.100210,0.242594,-0.372382,0.335661,0.173714,-0.487729,0.314934,-0.070882
-0.002946,-0.064528,0.009278,-0.003437,0.022051,-0.000940,-0.080798,0.288222,-0.480353,0.375495,0.244983,-0.377244,0.220443,-0.080615
-0.002831,-0.066462,0.009368,-0.001060,0.021249,-0.000518,-0.085571,0.293049,-0.551922,0.409958,0.271499,-0.395494,0.091131,-0.026578
-0.002874,-0.068314,0.009271,0.000265,0.022044,0.000607,-0.141454,0.260639,-0.465762,0.355723,0.187985,-0.472733,0.027597,0.083552
-0.003091,-0.070983,0.009047,0.001862,0.029377,0.001290,-0.184350,0.251933,-0.412946,0.284312,0.104599,-0.522020,0.116562,0.092404
-0.003416,-0.073773,0.008699,0.002946,0.033229,0.002177,-0.172156,0.271238,-0.461625,0.249697,0.129858,-0.535468,0.270474,-0.019694
-0.003892,-0.076868,0.008158,0.003856,0.034108,0.003121,-0.155073,0.362412,-0.636422,0.275599,0.213638,-0.500427,0.282439,-0.097878
-0.004479,-0.079613,0.007345,0.004638,0.032761,0.005078,-0.165347,0.427384,-0.701615,0.278801,0.267452,-0.418744,0.166404,-0.069124
-0.005613,-0.082968,0.005285,0.006813,0.037220,0.011887,-0.214621,0.443796,-0.656070,0.260865,0.228130,-0.393589,0.023816,0.049754
-0.006821,-0.086027,0.002949,0.007118,0.036902,0.014593,-0.263198,0.468691,-0.583051,0.214886,0.192390,-0.462980,-0.014266,0.111455
-0.008083,-0.088911,0.000488,0.006573,0.032324,0.014201,-0.340240,0.600016,-0.514148,0.077220,0.214138,-0.542061,0.119930,0.056807
-0.009124,-0.091145,-0.001615,0.005397,0.027252,0.013146,-0.345168,0.629948,-0.496565,0.030387,0.257665,-0.521068,0.193545,-0.004140
-0.009918,-0.092965,-0.003341,0.003299,0.020561,0.009960,-0.282635,0.579252,-0.574647,0.102899,0.379868,-0.396906,0.016645,-0.005444
-0.010233,-0.094531,-0.004105,0.001099,0.018919,0.004773,-0.255217,0.544440,-0.559795,0.134441,0.419809,-0.355619,-0.087197,0.024456
-0.010115,-0.095472,-0.003425,0.000921,0.010109,-0.003923,-0.281039,0.493681,-0.419629,0.119692,0.282952,-0.480509,-0.048242,0.114066
-0.009500,-0.095689,-0.001627,-0.000896,0.001929,-0.011233,-0.246099,0.440647,-0.461586,0.194020,0.214573,-0.562480,-0.009631,0.126248
-0.008216,-0.095051,0.001172,-0.004867,-0.007897,-0.016157,-0.128325,0.243661,-0.596730,0.308647,0.229988,-0.539085,0.092887,0.010936
-0.006566,-0.093895,0.004348,-0.008344,-0.014666,-0.019840,-0.059480,0.065980,-0.584219,0.397953,0.164272,-0.499318,0.144400,-0.007643
-0.004384,-0.092658,0.008251,-0.011319,-0.014407,-0.022518,-0.035269,-0.068436,-0.373452,0.425211,0.045971,-0.477620,0.241920,0.009268
-0.002205,-0.091362,0.011768,-0.013758,-0.015942,-0.021982,0.009757,-0.173337,-0.249221,0.464771,-0.015939,-0.500552,0.383001,-0.032796
-0.000078,-0.089562,0.014839,-0.013682,-0.019971,-0.017719,0.101722,-0.199841,-0.343038,0.570012,0.045842,-0.508122,0.457895,-0.134137
0.001452,-0.087740,0.016655,-0.012127,-0.021670,-0.011349,0.143291,-0.195049,-0.298448,0.581785,0.110670,-0.437623,0.484177,-0.196422
0.002571,-0.086403,0.017547,-0.009598,-0.014654,-0.005149,0.069335,-0.193637,-0.034437,0.445064,0.069262,-0.350821,0.445107,-0.103895
0.002968,-0.085314,0.017237,-0.005736,-0.012991,0.001941,0.000012,-0.132607,0.129105,0.309704,0.097875,-0.336769,0.377263,-0.049260
0.002498,-0.084859,0.015228,-0.000744,-0.005179,0.011586,0.004134,0.020945,-0.036086,0.282722,0.257954,-0.429600,0.376276,-0.178177
0.001451,-0.083901,0.012594,0.004105,-0.011625,0.016473,-0.030733,0.126047,-0.083460,0.174763,0.361577,-0.456162,0.350569,-0.242226
0.000069,-0.081934,0.009225,0.005431,-0.021732,0.019433,-0.179232,0.300632,0.019946,-0.023273,0.340540,-0.317881,0.231020,-0.090943
-0.001276,-0.080213,0.006019,0.006179,-0.020439,0.020030,-0.252767,0.298767,0.147564,-0.194484,0.335744,-0.242865,0.143207,-0.011070
-0.002872,-0.078080,0.002110,0.006722,-0.023208,0.022559,-0.245305,0.230540,0.181099,-0.209515,0.457376,-0.356739,0.022190,-0.040246
-0.004410,-0.076148,-0.001616,0.007425,-0.022530,0.023289,-0.225289,0.269769,0.072799,-0.205874,0.522604,-0.459012,0.044984,-0.137426
-0.005967,-0.073855,-0.005621,0.006582,-0.024524,0.023099,-0.261495,0.262005,0.221160,-0.352748,0.435529,-0.426112,0.221127,-0.152356
-0.007276,-0.072486,-0.008970,0.006342,-0.015505,0.020935,-0.295404,0.275225,0.288134,-0.408698,0.381112,-0.309278,0.204644,-0.073899
-0.008835,-0.073704,-0.012798,0.007563,0.014404,0.022082,-0.233584,0.302950,0.206447,-0.360342,0.567851,-0.248811,0.094135,-0.187391
-0.009885,-0.077458,-0.014897,0.006713,0.045412,0.013120,-0.208411,0.374068,-0.002725,-0.266148,0.632188,-0.362278,0.035443,-0.235445
-0.010994,-0.082279,-0.016582,0.007689,0.053582,0.009723,-0.278067,0.694463,-0.355950,-0.214412,0.534588,-0.439058,-0.060300,-0.070475
-0.011707,-0.087181,-0.016843,0.007683,0.058440,0.001630,-0.241694,0.870535,-0.923037,0.063251,0.413613,-0.461195,-0.114155,0.038205
-0.011854,-0.092944,-0.015258,0.006376,0.062687,-0.009137,-0.250050,0.811114,-1.000000,0.202516,0.367671,-0.464123,-0.287770,0.142685
-0.011360,-0.097605,-0.012426,0.003980,0.054286,-0.017708,-0.286236,0.687350,-1.000000,0.292583,0.223573,-0.479266,-0.374977,0.246528
-0.009917,-0.102088,-0.007384,0.001144,0.047442,-0.029101,-0.236719,0.630312,-1.000000,0.426705,0.108097,-0.602949,-0.188440,0.198487
-0.007287,-0.106109,-0.000481,-0.004932,0.045591,-0.043132,-0.169799,0.482022,-1.000000,0.517665,0.031344,-0.681269,0.081888,0.093375
-0.003118,-0.109928,0.008523,-0.012806,0.040182,-0.051972,-0.045530,0.258890,-1.000000,0.748818,-0.012605,-0.605906,0.065501,0.077385
0.001903,-0.113310,0.017867,-0.021325,0.039709,-0.058344,0.125931,0.060902,-1.000000,1.000000,-0.049998,-0.556221,0.040723,0.047068
0.007925,-0.116705,0.027763,-0.027492,0.038559,-0.057102,0.214049,-0.070526,-1.000000,1.000000,-0.192985,-0.645337,0.208504,0.037908
0.013837,-0.120154,0.036417,-0.032644,0.044134,-0.054093,0.270951,-0.141997,-1.000000,1.000000,-0.330896,-0.696050,0.323324,0.056252
0.020133,-0.123958,0.044525,-0.035616,0.046123,-0.046793,0.315262,-0.138876,-1.000000,1.000000,-0.298740,-0.608449,0.349090,0.001499
0.024921,-0.127009,0.049486,-0.034016,0.040222,-0.030997,0.338646,-0.074460,-1.000000,1.000000,-0.250077,-0.555668,0.352775,-0.046193
0.028063,-0.129180,0.050955,-0.028103,0.025147,-0.008477,0.305385,0.022295,-1.000000,1.000000,-0.213398,-0.555262,0.300502,-0.029801
0.028811,-0.130611,0.048709,-0.019752,0.014709,0.014035,0.182713,0.128146,-0.901722,1.000000,-0.166901,-0.497408,0.256846,0.011113
0.027544,-0.132106,0.043063,-0.011592,0.011042,0.032583,-0.014855,0.215367,-0.313219,0.975336,-0.112969,-0.409377,0.296358,0.038377
0.024560,-0.133282,0.035056,-0.004142,0.006248,0.050025,-0.218767,0.362603,0.224472,0.541892,0.007270,-0.375087,0.372767,0.038959
0.018968,-0.134666,0.023475,0.008005,0.006360,0.066833,-0.318797,0.598365,0.476371,0.209097,0.302895,-0.337820,0.437285,-0.026436
0.011831,-0.137039,0.010919,0.021559,0.020589,0.078456,-0.371792,0.881872,0.487057,-0.084678,0.723520,-0.272502,0.282580,-0.191529
0.002763,-0.138494,-0.003248,0.032515,0.011700,0.081724,-0.501825,1.000000,0.506657,-0.457778,0.966667,-0.177876,-0.063591,-0.164111
-0.006215,-0.139470,-0.015733,0.042214,0.011597,0.078027,-0.624234,1.000000,0.281095,-0.675762,0.925060,-0.128278,-0.386962,0.064756
-0.015650,-0.139859,-0.026845,0.050232,0.007590,0.064114,-0.711732,1.000000,0.213596,-0.914167,0.765257,-0.239079,-0.368216,0.145477
-0.023653,-0.139585,-0.034076,0.057430,0.001403,0.045143,-0.774405,1.000000,0.045653,-1.000000,0.593245,-0.435162,-0.154653,0.123264
-0.031112,-0.138734,-0.037838,0.063949,-0.006187,0.021734,-0.700614,0.962999,-0.278883,-1.000000,0.582309,-0.430595,-0.105671,0.032825
-0.036708,-0.137588,-0.037304,0.069397,-0.014260,-0.003340,-0.603404,0.800074,-0.579275,-0.939156,0.593934,-0.324578,-0.140082,-0.021136
-0.040967,-0.136077,-0.031850,0.072785,-0.023304,-0.031474,-0.543517,0.601451,-0.892787,-0.865378,0.427948,-0.360924,-0.262075,0.113649
-0.043268,-0.134313,-0.022611,0.074543,-0.034439,-0.057695,-0.493293,0.370393,-1.000000,-0.795036,0.200125,-0.512299,-0.280057,0.221893
-0.044064,-0.132416,-0.008735,0.073496,-0.040152,-0.080024,-0.402690,0.017332,-1.000000,-0.680984,-0.043530,-0.650813,-0.078099,0.171226
-0.043334,-0.131055,0.006684,0.068286,-0.039768,-0.096412,-0.249613,-0.378833,-1.000000,-0.494583,-0.238860,-0.698613,0.174375,0.028984
-0.041057,-0.130665,0.025028,0.058748,-0.029347,-0.105885,-0.041543,-0.727911,-1.000000,-0.196108,-0.430118,-0.687369,0.422086,-0.123763
-0.038060,-0.130002,0.041437,0.045099,-0.030986,-0.102491,0.145953,-0.920682,-1.000000,0.108794,-0.590548,-0.692945,0.632703,-0.219765
-0.034646,-0.129628,0.057788,0.036395,-0.023708,-0.094364,0.272257,-0.892723,-1.000000,0.364729,-0.662098,-0.703299,0.754450,-0.242968
-0.031347,-0.129792,0.071528,0.027695,-0.014404,-0.085836,0.305965,-0.854113,-1.000000,0.444992,-0.641383,-0.622789,0.780495,-0.214484
-0.028218,-0.130075,0.083862,0.021147,-0.009170,-0.071225,0.288196,-0.748105,-1.000000,0.515794,-0.601380,-0.557499,0.674001,-0.129954
-0.025728,-0.129561,0.092863,0.014255,-0.014979,-0.056198,0.283718,-0.626789,-1.000000,0.632081,-0.534515,-0.591591,0.596937,-0.120567
-0.023701,-0.128182,0.099882,0.009188,-0.021053,-0.040510,0.222924,-0.541528,-1.000000,0.643745,-0.511804,-0.631429,0.583345,-0.101047
-0.022233,-0.126877,0.104501,0.004693,-0.019477,-0.028873,0.146310,-0.528594,-1.000000,0.564630,-0.513695,-0.561913,0.583069,-0.044841
-0.021469,-0.124791,0.106891,0.002083,-0.024708,-0.013780,0.075596,-0.492171,-1.000000,0.459970,-0.453972,-0.483691,0.619949,-0.062506
-0.021882,-0.121741,0.105999,0.000754,-0.035573,0.005570,0.034367,-0.391549,-1.000000,0.430780,-0.350939,-0.511475,0.665255,-0.142367
-0.023452,-0.117555,0.102103,0.000902,-0.043001,0.022500,-0.057267,-0.291249,-0.657308,0.268409,-0.229532,-0.487000,0.678648,-0.186494
-0.025882,-0.113139,0.096093,0.002553,-0.047028,0.037539,-0.208001,-0.211610,-0.079605,-0.049145,-0.132254,-0.332565,0.671271,-0.156789
-0.029318,-0.108278,0.087491,0.004269,-0.045294,0.049654,-0.290677,-0.082075,0.270062,-0.319883,0.079860,-0.241070,0.642815,-0.215335
-0.032934,-0.103552,0.078174,0.005470,-0.045471,0.058197,-0.311503,0.144462,0.344231,-0.520890,0.448195,-0.291922,0.534802,-0.398000
-0.036803,-0.099025,0.067550,0.004743,-0.037051,0.061323,-0.358372,0.365932,0.362936,-0.684658,0.673741,-0.269567,0.295518,-0.410685
-0.040279,-0.095143,0.057378,0.003938,-0.031602,0.063527,-0.400816,0.497752,0.429176,-0.768836,0.699503,-0.115016,0.002452,-0.229245
-0.043630,-0.090821,0.046368,0.000933,-0.031585,0.063590,-0.422620,0.612337,0.326273,-0.725207,0.667295,-0.138998,-0.172488,-0.091272
-0.046305,-0.086952,0.036588,-0.001118,-0.029565,0.061052,-0.463564,0.619280,0.290470,-0.742269,0.623473,-0.330852,-0.196497,-0.053918
-0.048794,-0.083038,0.026477,-0.002735,-0.026360,0.058313,-0.483225,0.539652,0.393131,-0.743908,0.561586,-0.380835,-0.125283,-0.017899
-0.050274,-0.080339,0.018671,-0.006452,-0.017597,0.048815,-0.453823,0.499261,0.389867,-0.717841,0.558104,-0.309651,0.022661,-0.091861
-0.051233,-0.077888,0.011589,-0.008970,-0.014424,0.040864,-0.419454,0.515843,0.361084,-0.698528,0.638286,-0.296738,0.105865,-0.215631
-0.051593,-0.075667,0.006155,-0.011447,-0.015890,0.033945,-0.339640,0.569588,0.151444,-0.502339,0.697516,-0.301278,-0.025098,-0.208544
-0.051405,-0.073603,0.002142,-0.012509,-0.015476,0.023167,-0.272740,0.568271,0.016691,-0.351773,0.689111,-0.257070,-0.167069,-0.123482
-0.050738,-0.071923,0.000196,-0.013285,-0.016242,0.012158,-0.278498,0.445434,0.078703,-0.299263,0.512094,-0.315980,-0.171213,0.050601
-0.049653,-0.070374,-0.000289,-0.013130,-0.016174,0.002800,-0.250904,0.296763,-0.002576,-0.199453,0.353318,-0.447476,-0.150958,0.137140
-0.048274,-0.069414,0.000749,-0.013673,-0.013340,-0.006479,-0.145394,0.139000,-0.183857,-0.055820,0.356324,-0.547646,0.028357,-0.038484
-0.046278,-0.069025,0.003601,-0.015067,-0.008994,-0.016446,-0.077279,0.012703,-0.277837,0.027998,0.276908,-0.551149,0.237836,-0.151348
-0.044065,-0.068905,0.007267,-0.016860,-0.007729,-0.022939,-0.033558,-0.055729,-0.350900,0.128011,0.148036,-0.444624,0.297664,-0.107668
-0.041061,-0.069507,0.012676,-0.020080,-0.001507,-0.031208,0.054367,-0.115204,-0.557425,0.319196,0.112624,-0.403688,0.286207,-0.114043
-0.038029,-0.069673,0.017647,-0.023100,-0.005553,-0.031051,0.105975,-0.188230,-0.643506,0.464942,0.086501,-0.496000,0.285416,-0.120067
-0.034465,-0.070580,0.023697,-0.024549,0.002164,-0.034927,0.135603,-0.242701,-0.724835,0.642944,-0.060322,-0.564589,0.302661,-0.041892
-0.031248,-0.071423,0.028961,-0.024340,0.003368,-0.032884,0.131540,-0.305939,-0.530455,0.630131,-0.146973,-0.501656,0.427768,-0.045038
-0.027844,-0.072040,0.034073,-0.024756,0.001370,-0.029489,0.163368,-0.319295,-0.639831,0.741105,-0.203101,-0.504826,0.512263,-0.072366
-0.024924,-0.072054,0.037889,-0.024451,-0.003742,-0.023847,0.195943,-0.270253,-0.696567,0.761332,-0.090733,-0.503761,0.500489,-0.134338
-0.022171,-0.071623,0.040878,-0.022819,-0.007281,-0.017250,0.149974,-0.271738,-0.517333,0.707865,-0.102489,-0.447689,0.500091,-0.094815
-0.019925,-0.071231,0.042886,-0.021359,-0.006315,-0.012550,0.089694,-0.261612,-0.312407,0.612191,-0.116070,-0.406860,0.436717,-0.026174
-0.018144,-0.070830,0.043803,-0.017321,-0.005040,-0.005294,0.072935,-0.226210,-0.220407,0.531259,-0.024893,-0.422153,0.456296,-0.079398
-0.017260,-0.069523,0.042685,-0.013479,-0.014777,0.006986,0.082913,-0.165840,-0.277059,0.513290,0.060406,-0.473340,0.486587,-0.163747
-0.016898,-0.067541,0.039876,-0.010701,-0.020076,0.016201,0.026271,-0.057101,-0.240859,0.376202,0.133855,-0.429602,0.437173,-0.169473
-0.017181,-0.065189,0.035975,-0.006475,-0.025489,0.024396,-0.115508,-0.025143,0.182597,0.059523,0.146699,-0.287932,0.418690,-0.098723
-0.017960,-0.062090,0.031255,-0.002042,-0.031186,0.027230,-0.197791,0.036152,0.378639,-0.115675,0.224147,-0.269401,0.344420,-0.075966
-0.018920,-0.059184,0.026420,0.000220,-0.031244,0.030204,-0.185223,0.149696,0.312035,-0.246096,0.502561,-0.357304,0.265876,-0.258317
-0.019955,-0.056124,0.020896,0.000121,-0.029927,0.031879,-0.189268,0.142164,0.285167,-0.353267,0.576655,-0.373329,0.215234,-0.300357
-0.020773,-0.053754,0.015933,-0.000649,-0.024425,0.031010,-0.238658,0.197091,0.326259,-0.437838,0.500696,-0.251494,0.082677,-0.140814
-0.021725,-0.051690,0.010222,-0.000095,-0.018498,0.032962,-0.261977,0.251447,0.376861,-0.492510,0.481109,-0.233039,0.102584,-0.132708
-0.022577,-0.050247,0.004974,0.000030,-0.012828,0.032794,-0.254081,0.276574,0.258448,-0.431485,0.518585,-0.391093,0.086420,-0.180860
-0.008953,-0.090525,0.017130,-0.025218,0.045549,-0.022272,0.057190,0.041998,-0.997990,0.953458,-0.175858,-0.564906,0.315809,0.046606
-0.006582,-0.094260,0.018342,-0.024130,0.044071,-0.007577,0.058138,0.079335,-0.906797,0.978075,-0.156090,-0.617860,0.425970,-0.018641
-0.005522,-0.098212,0.016206,-0.018600,0.043929,0.012322,0.034279,0.162461,-0.736885,0.950516,-0.068587,-0.518771,0.400508,-0.034537
-0.006070,-0.100448,0.012054,-0.008718,0.027583,0.025962,-0.061411,0.304772,-0.441934,0.754055,0.041638,-0.385443,0.387115,-0.035499
-0.008189,-0.102682,0.004952,-0.001328,0.026339,0.041002,-0.239914,0.562706,-0.100890,0.416085,0.183836,-0.362054,0.354693,-0.009295
-0.011215,-0.104240,-0.003184,0.004810,0.021410,0.050793,-0.360946,0.655603,0.173306,0.058747,0.376440,-0.347485,0.214831,0.026019
-0.015241,-0.106817,-0.012190,0.011887,0.032263,0.051946,-0.425681,0.866265,0.147771,-0.165373,0.658144,-0.296208,0.000247,-0.008224
-0.019341,-0.109369,-0.019734,0.018726,0.035049,0.047168,-0.471742,0.968220,0.134576,-0.380580,0.783176,-0.304638,-0.055141,-0.077066
-0.023770,-0.111620,-0.026071,0.024793,0.029206,0.036561,-0.510664,1.000000,-0.187131,-0.404930,0.693516,-0.363946,-0.262117,0.084688
-0.027577,-0.113181,-0.029570,0.030729,0.021763,0.021861,-0.492150,1.000000,-0.487684,-0.401014,0.641375,-0.351828,-0.393067,0.159112
-0.030784,-0.114045,-0.029552,0.035326,0.009488,-0.000103,-0.505305,0.858985,-0.577749,-0.445708,0.465450,-0.460470,-0.258260,0.184301
-0.032681,-0.114438,-0.026210,0.036839,0.000900,-0.020879,-0.496137,0.676110,-0.688407,-0.453180,0.299688,-0.543834,-0.233894,0.243336
-0.033392,-0.114814,-0.019279,0.035286,-0.003393,-0.039995,-0.375893,0.402885,-0.951316,-0.337344,0.247490,-0.541475,-0.162385,0.150495
-0.032638,-0.114416,-0.010234,0.030002,-0.015473,-0.056505,-0.256695,0.143290,-1.000000,-0.189664,0.133901,-0.589599,0.005092,0.040726
-0.030337,-0.113647,0.001598,0.021683,-0.020896,-0.068248,-0.158770,-0.072487,-1.000000,0.004800,-0.088574,-0.646243,0.154860,0.025448
-0.027043,-0.112912,0.013490,0.011586,-0.021312,-0.074346,0.005423,-0.398988,-1.000000,0.266355,-0.266172,-0.627040,0.299647,-0.014933
-0.022985,-0.111354,0.025578,0.002726,-0.027498,-0.069732,0.163474,-0.628910,-1.000000,0.545426,-0.369759,-0.610960,0.464086,-0.088892
-0.019211,-0.109163,0.035141,-0.004996,-0.033713,-0.059772,0.260161,-0.699149,-1.000000,0.719995,-0.456804,-0.634424,0.660939,-0.148616
-0.015179,-0.106373,0.043737,-0.011840,-0.035936,-0.049608,0.253755,-0.702749,-1.000000,0.679226,-0.469252,-0.563766,0.753475,-0.139682
-0.011732,-0.103540,0.049745,-0.017090,-0.036887,-0.037537,0.220899,-0.661328,-0.722204,0.606331,-0.386591,-0.423776,0.727939,-0.121924
-0.008775,-0.099811,0.053385,-0.019473,-0.042379,-0.020998,0.206037,-0.594253,-0.477380,0.616624,-0.266789,-0.402665,0.689002,-0.166414
-0.007026,-0.095018,0.053364,-0.020914,-0.057067,0.000134,0.194433,-0.504005,-0.275826,0.601145,-0.123612,-0.444290,0.653929,-0.220448
-0.005989,-0.089698,0.050446,-0.020976,-0.057742,0.016843,0.114122,-0.419681,0.121697,0.409038,-0.029242,-0.373069,0.662228,-0.217997
-0.005739,-0.085448,0.045625,-0.019125,-0.049364,0.030111,-0.016672,-0.372670,0.757415,0.056034,0.068201,-0.219366,0.675739,-0.200125
-0.006000,-0.081330,0.038852,-0.017106,-0.043721,0.039100,-0.067267,-0.181541,0.923163,-0.122898,0.329356,-0.204820,0.578778,-0.302858
-0.006302,-0.077732,0.032123,-0.016846,-0.041086,0.042032,-0.063105,0.103996,0.663719,-0.212718,0.660591,-0.293419,0.374704,-0.452033
-0.006380,-0.074300,0.025090,-0.018006,-0.035993,0.040586,-0.117656,0.270743,0.629851,-0.294442,0.750926,-0.255855,0.139413,-0.372212
-0.006400,-0.071302,0.018599,-0.017776,-0.033939,0.040555,-0.180155,0.360765,0.732741,-0.296274,0.658372,-0.136469,-0.072389,-0.136332
-0.006274,-0.068373,0.011821,-0.018056,-0.030532,0.039131,-0.185658,0.378062,0.651630,-0.226317,0.611179,-0.221577,-0.132726,-0.058825
-0.006028,-0.066208,0.006015,-0.017755,-0.024257,0.036258,-0.198220,0.331076,0.613665,-0.220941,0.619447,-0.409123,-0.089747,-0.104325
-0.005580,-0.064827,0.000681,-0.017108,-0.013965,0.030778,-0.205025,0.311337,0.636822,-0.211298,0.584260,-0.408240,0.015444,-0.120194
-0.004909,-0.063986,-0.003088,-0.017128,-0.009183,0.023567,-0.177415,0.344288,0.545834,-0.175208,0.572757,-0.306619,0.129583,-0.172497
-0.004196,-0.063286,-0.006146,-0.014585,-0.007133,0.017642,-0.126968,0.407496,0.304658,-0.051152,0.634242,-0.305425,0.072921,-0.208517
-0.003663,-0.063268,-0.008104,-0.010973,0.000108,0.012226,-0.084672,0.403400,0.147909,0.094470,0.652184,-0.324909,-0.104222,-0.131489
-0.003277,-0.064210,-0.009621,-0.007546,0.010551,0.008751,-0.109936,0.338425,0.114964,0.127707,0.497895,-0.343759,-0.163298,0.042810
-0.002940,-0.065111,-0.010220,-0.005461,0.010805,0.003747,-0.149803,0.298816,0.012685,0.122552,0.310209,-0.451850,-0.057122,0.117931
-0.002507,-0.066007,-0.010071,-0.004421,0.009844,-0.000859,-0.140567,0.337531,-0.209277,0.159123,0.298992,-0.562750,0.098608,0.003968
-0.002030,-0.067422,-0.009218,-0.003570,0.016742,-0.005327,-0.093953,0.281199,-0.326066,0.223690,0.324169,-0.515894,0.182739,-0.099929
