x,y,phi,u,v,r,n1,n2,n3,n4,alpha1,alpha2,alpha3,alpha4
-0.012558,-0.041218,0.040015,-0.014110,-0.024974,-0.029894,0.257319,-0.687363,-0.345659,0.540833,-0.264595,-0.440713,0.624310,-0.147190
-0.011195,-0.039349,0.042923,-0.011730,-0.023583,-0.018166,0.222721,-0.625101,-0.274488,0.467022,-0.195534,-0.415345,0.644060,-0.197043
-0.010199,-0.037297,0.043979,-0.009521,-0.022958,-0.006093,0.172774,-0.538196,-0.181802,0.360073,-0.105138,-0.388444,0.655792,-0.249868
-0.009642,-0.035284,0.043104,-0.007843,-0.023617,0.005464,0.087131,-0.414394,-0.039915,0.202715,-0.021598,-0.350586,0.620435,-0.248651
-0.009285,-0.033143,0.040443,-0.007157,-0.022627,0.015354,0.003864,-0.284598,0.104809,0.042627,0.083317,-0.309973,0.559352,-0.247243
-0.009061,-0.031224,0.036790,-0.007195,-0.021556,0.022829,-0.055271,-0.165289,0.210474,-0.084331,0.224159,-0.297126,0.476796,-0.273012
-0.008896,-0.029684,0.033123,-0.007477,-0.020482,0.027502,-0.100031,-0.030478,0.274532,-0.172077,0.362441,-0.296343,0.371388,-0.288664
-0.008712,-0.027640,0.026747,-0.007401,-0.017705,0.031879,-0.136082,0.083018,0.335576,-0.235181,0.445824,-0.279443,0.270180,-0.266541
-0.008565,-0.026050,0.020821,-0.007260,-0.015640,0.034188,-0.159781,0.155769,0.360265,-0.254709,0.483299,-0.266277,0.157927,-0.208655
-0.008366,-0.024676,0.015359,-0.007667,-0.014563,0.034145,-0.193210,0.239160,0.392143,-0.291389,0.524202,-0.274672,0.079796,-0.171532
-0.008088,-0.023318,0.009585,-0.007960,-0.013217,0.033310,-0.222423,0.275954,0.428815,-0.324239,0.526387,-0.312982,0.072793,-0.152935
-0.007791,-0.022154,0.004430,-0.008021,-0.012253,0.032215,-0.217288,0.277712,0.403022,-0.297044,0.535336,-0.326456,0.036513,-0.136419
-0.007479,-0.020988,-0.000901,-0.007497,-0.011343,0.030755,-0.198691,0.283270,0.366663,-0.266781,0.568244,-0.304938,0.030590,-0.160848
-0.007236,-0.019989,-0.005505,-0.006488,-0.010586,0.028775,-0.205223,0.276223,0.394617,-0.274249,0.542937,-0.315601,0.063697,-0.150432
-0.007073,-0.019048,-0.010161,-0.004999,-0.009151,0.026864,-0.216711,0.278592,0.419369,-0.284659,0.517400,-0.321291,0.042294,-0.103751
-0.007046,-0.018323,-0.014116,-0.003129,-0.007570,0.024715,-0.200285,0.274006,0.372779,-0.272728,0.546588,-0.312929,0.037745,-0.131552
-0.007168,-0.017587,-0.017926,-0.001064,-0.007146,0.021983,-0.192217,0.264460,0.312738,-0.270243,0.553930,-0.337635,0.054647,-0.158927
-0.007436,-0.016952,-0.020945,0.001206,-0.006737,0.018873,-0.203289,0.266161,0.285005,-0.285706,0.517687,-0.343693,0.042411,-0.118647
-0.007899,-0.016291,-0.023620,0.003525,-0.006576,0.015431,-0.205860,0.249319,0.255519,-0.297649,0.485608,-0.324629,0.047786,-0.096167
-0.008474,-0.015624,-0.025482,0.005710,-0.007385,0.011635,-0.197421,0.214746,0.179249,-0.291555,0.471756,-0.348810,0.060206,-0.110056
-0.009213,-0.014852,-0.026911,0.007351,-0.008059,0.008245,-0.189192,0.182210,0.105836,-0.288013,0.457292,-0.380462,0.063534,-0.118123
-0.009992,-0.014186,-0.027744,0.008810,-0.007649,0.005208,-0.185730,0.133591,0.068333,-0.297775,0.405799,-0.377253,0.100226,-0.109570
-0.010909,-0.013535,-0.028180,0.009875,-0.007001,0.002517,-0.182142,0.086050,0.037748,-0.305358,0.352488,-0.371907,0.143862,-0.105400
-0.011782,-0.012960,-0.028147,0.010401,-0.006855,-0.000206,-0.169904,0.060448,-0.023886,-0.299459,0.342431,-0.384924,0.175477,-0.136145
-0.012710,-0.012368,-0.027744,0.010379,-0.006671,-0.002329,-0.156543,0.040882,-0.084105,-0.289181,0.338506,-0.394355,0.203537,-0.168023
-0.013553,-0.011992,-0.027131,0.010322,-0.004774,-0.003830,-0.148036,0.011673,-0.122212,-0.272924,0.303227,-0.380204,0.212424,-0.155021
-0.014419,-0.011659,-0.026179,0.009912,-0.004103,-0.005494,-0.142041,-0.012123,-0.144915,-0.255502,0.269851,-0.365289,0.215541,-0.136551
-0.015176,-0.011411,-0.025108,0.009470,-0.003528,-0.006689,-0.138859,-0.015398,-0.183434,-0.238009,0.252885,-0.389824,0.241048,-0.147612
-0.015945,-0.011200,-0.023776,0.008979,-0.003018,-0.007687,-0.128326,-0.035145,-0.215675,-0.212314,0.238195,-0.416650,0.262696,-0.159691
-0.016610,-0.011112,-0.022420,0.008475,-0.001845,-0.008464,-0.119961,-0.052111,-0.239183,-0.188643,0.223475,-0.395320,0.267377,-0.155538
-0.017297,-0.011096,-0.020895,0.008149,-0.001048,-0.008811,-0.114160,-0.067716,-0.249916,-0.175950,0.201594,-0.376053,0.290741,-0.156344
-0.017910,-0.011278,-0.019505,0.007870,0.001259,-0.008679,-0.112015,-0.069917,-0.268493,-0.156800,0.188545,-0.398845,0.299157,-0.153612
-0.018527,-0.011491,-0.017977,0.007379,0.001402,-0.008823,-0.108982,-0.067759,-0.287723,-0.144008,0.191899,-0.409798,0.297700,-0.157950
-0.019070,-0.011721,-0.016565,0.007070,0.001757,-0.008823,-0.110496,-0.052078,-0.316664,-0.133669,0.186146,-0.399506,0.310603,-0.162459
-0.019626,-0.011983,-0.015030,0.006742,0.001870,-0.008854,-0.109831,-0.059447,-0.320056,-0.124188,0.171731,-0.393846,0.312840,-0.153625
-0.020103,-0.012204,-0.013642,0.006299,0.001611,-0.008671,-0.112363,-0.060978,-0.327658,-0.110465,0.170739,-0.393461,0.288553,-0.136547
-0.020605,-0.012376,-0.012123,0.006163,0.000838,-0.008768,-0.110259,-0.065128,-0.334820,-0.103464,0.168973,-0.402831,0.297262,-0.142876
-0.021073,-0.012603,-0.010863,0.006146,0.001739,-0.007872,-0.112102,-0.074398,-0.323274,-0.101585,0.154756,-0.418606,0.318156,-0.144640
-0.021567,-0.012914,-0.009644,0.005963,0.002530,-0.007038,-0.110250,-0.088166,-0.320523,-0.101980,0.147131,-0.409258,0.321685,-0.142654
-0.022008,-0.013255,-0.008671,0.005724,0.003273,-0.006080,-0.111925,-0.071005,-0.328690,-0.110923,0.160933,-0.393960,0.333811,-0.159925
-0.022448,-0.013614,-0.007730,0.005263,0.003238,-0.005426,-0.117800,-0.052305,-0.326966,-0.119903,0.166072,-0.401929,0.346347,-0.170095
-0.022821,-0.013940,-0.007015,0.004816,0.003272,-0.004470,-0.125328,-0.029912,-0.330583,-0.118887,0.177929,-0.397915,0.311345,-0.152849
-0.023180,-0.014206,-0.006435,0.004219,0.002472,-0.003348,-0.123952,-0.023177,-0.334272,-0.111571,0.190826,-0.380459,0.287899,-0.147118
-0.023471,-0.014451,-0.006072,0.003655,0.002596,-0.002266,-0.131828,-0.018068,-0.318512,-0.113298,0.186066,-0.394277,0.285292,-0.138188
-0.023743,-0.014700,-0.005871,0.003095,0.002578,-0.001161,-0.143270,-0.014621,-0.273440,-0.127151,0.180243,-0.408345,0.286552,-0.126397
-0.023976,-0.014736,-0.005696,0.002867,0.000272,-0.001095,-0.144060,-0.003489,-0.258351,-0.131292,0.193942,-0.399839,0.298446,-0.140543
-0.024225,-0.014713,-0.005682,0.002750,-0.000260,-0.000083,-0.137231,0.010114,-0.258230,-0.131417,0.222726,-0.391434,0.306375,-0.167234
-0.024432,-0.014645,-0.005803,0.002390,-0.000707,0.000755,-0.132796,-0.009575,-0.235461,-0.133173,0.231459,-0.381844,0.279059,-0.154727
-0.024623,-0.014499,-0.006009,0.001998,-0.001424,0.001192,-0.143234,0.001231,-0.206954,-0.149654,0.234369,-0.367335,0.246794,-0.128091
-0.024791,-0.014300,-0.006270,0.001861,-0.002127,0.001632,-0.149011,0.008875,-0.173773,-0.170650,0.231033,-0.386930,0.277603,-0.141705
-0.024969,-0.014099,-0.006727,0.001727,-0.001822,0.002638,-0.145388,0.005871,-0.168668,-0.167814,0.241564,-0.411442,0.277924,-0.152687
-0.025108,-0.013928,-0.007215,0.001401,-0.001575,0.003047,-0.135611,0.008367,-0.175756,-0.167229,0.270992,-0.378919,0.258916,-0.165797
-0.025234,-0.013685,-0.007722,0.001144,-0.002236,0.002925,-0.143695,0.022505,-0.149755,-0.188888,0.269673,-0.356100,0.274050,-0.167230
-0.025330,-0.013426,-0.008172,0.000912,-0.002660,0.002814,-0.154070,0.035852,-0.128701,-0.195320,0.258999,-0.375491,0.255873,-0.141019
-0.025409,-0.013138,-0.008677,0.000626,-0.002718,0.002912,-0.143284,0.034894,-0.144375,-0.178528,0.287537,-0.379826,0.217512,-0.142943
-0.025454,-0.012851,-0.009152,0.000301,-0.002966,0.002972,-0.134483,0.022203,-0.153057,-0.169948,0.294975,-0.379487,0.226965,-0.159711
-0.025469,-0.012517,-0.009687,-0.000065,-0.003203,0.003083,-0.144649,0.018004,-0.121428,-0.182658,0.262203,-0.387835,0.243973,-0.138705
-0.025465,-0.012312,-0.010192,-0.000285,-0.001959,0.003157,-0.147913,0.019167,-0.094645,-0.190468,0.255410,-0.379358,0.250965,-0.132545
-0.025467,-0.012128,-0.010732,-0.000210,-0.001543,0.003114,-0.135223,0.018197,-0.102625,-0.181738,0.287145,-0.374094,0.260592,-0.168466
-0.025484,-0.011934,-0.011173,0.000008,-0.001896,0.002758,-0.128189,0.035306,-0.130899,-0.167845,0.308878,-0.380456,0.249625,-0.181258
-0.025534,-0.011881,-0.011792,0.000287,-0.000036,0.003570,-0.134075,0.044910,-0.124508,-0.173477,0.297472,-0.368789,0.229277,-0.152645
-0.025579,-0.012036,-0.012426,0.000256,0.002452,0.003970,-0.141331,0.033022,-0.112305,-0.177471,0.273865,-0.360310,0.212646,-0.119945
-0.025637,-0.012352,-0.013186,0.000325,0.004149,0.004378,-0.150370,0.059625,-0.126857,-0.184472,0.285857,-0.382116,0.214169,-0.130093
-0.025697,-0.012861,-0.013979,0.000352,0.006816,0.004954,-0.152503,0.090098,-0.152036,-0.181786,0.298679,-0.409826,0.243900,-0.160362
-0.025758,-0.013415,-0.014776,0.000313,0.006794,0.004601,-0.156788,0.112224,-0.171679,-0.174915,0.302907,-0.388848,0.227005,-0.148808
-0.025810,-0.013972,-0.015499,0.000260,0.007321,0.004518,-0.163266,0.148440,-0.197667,-0.164895,0.313526,-0.347446,0.190331,-0.126578
-0.025868,-0.014611,-0.016215,0.000289,0.007668,0.004132,-0.166986,0.144451,-0.196832,-0.154474,0.308611,-0.366633,0.169586,-0.107327
-0.025910,-0.015174,-0.016763,0.000209,0.007222,0.003421,-0.176576,0.147010,-0.197645,-0.141065,0.300596,-0.405884,0.135253,-0.075516
-0.025924,-0.015733,-0.017306,-0.000136,0.006641,0.003134,-0.175513,0.142949,-0.201265,-0.140943,0.290850,-0.412122,0.167489,-0.087992
-0.025918,-0.016204,-0.017778,-0.000350,0.006063,0.002954,-0.169523,0.119772,-0.200959,-0.136654,0.272956,-0.413543,0.212650,-0.104894
-0.025893,-0.016722,-0.018206,-0.000514,0.006068,0.002468,-0.163258,0.117373,-0.193808,-0.128743,0.286241,-0.394841,0.205283,-0.109905
-0.025866,-0.017212,-0.018514,-0.000514,0.006133,0.001920,-0.158785,0.119108,-0.178260,-0.130910,0.301942,-0.376255,0.211446,-0.123823
-0.025832,-0.017767,-0.018755,-0.000508,0.006319,0.001394,-0.156580,0.119262,-0.184009,-0.121848,0.296941,-0.391140,0.201974,-0.112676
-0.025794,-0.018262,-0.018898,-0.000558,0.006030,0.000895,-0.150424,0.122131,-0.206318,-0.108114,0.301596,-0.398264,0.175626,-0.101042
-0.025730,-0.018776,-0.018924,-0.000718,0.005670,0.000150,-0.147973,0.115482,-0.215322,-0.102493,0.292686,-0.398616,0.187402,-0.104251
-0.025653,-0.019315,-0.018867,-0.000876,0.006361,-0.000359,-0.151810,0.102639,-0.205270,-0.102862,0.268215,-0.407257,0.199770,-0.093952
-0.025553,-0.019882,-0.018725,-0.001004,0.006105,-0.000821,-0.145724,0.092923,-0.209977,-0.090885,0.265722,-0.405299,0.201885,-0.095386
-0.025452,-0.020365,-0.018521,-0.001044,0.005554,-0.001271,-0.135449,0.095644,-0.235512,-0.075140,0.275891,-0.405546,0.220041,-0.119132
-0.025336,-0.020905,-0.018273,-0.001108,0.005716,-0.001433,-0.133346,0.089391,-0.232900,-0.070428,0.268359,-0.408937,0.227709,-0.118120
-0.025217,-0.021425,-0.018023,-0.001213,0.005953,-0.001564,-0.135460,0.080529,-0.221658,-0.067012,0.256665,-0.394483,0.209436,-0.094706
-0.025089,-0.021923,-0.017673,-0.001154,0.005179,-0.002018,-0.132432,0.081810,-0.228492,-0.061932,0.259167,-0.392795,0.214306,-0.100825
-0.024982,-0.022312,-0.017261,-0.000936,0.004237,-0.002576,-0.130160,0.083041,-0.235901,-0.055979,0.259587,-0.419443,0.231881,-0.114336
-0.024862,-0.022635,-0.016771,-0.000934,0.003125,-0.002825,-0.127815,0.071004,-0.235224,-0.051003,0.253737,-0.417376,0.224098,-0.106000
-0.024848,-0.023126,-0.016708,-0.000118,0.005791,-0.000392,-0.122483,0.052909,-0.237740,-0.048979,0.247178,-0.391317,0.222441,-0.102271
-0.024865,-0.024057,-0.016841,0.000076,0.010337,0.000769,-0.121085,0.038075,-0.223556,-0.053235,0.238572,-0.399614,0.240437,-0.108478
-0.024837,-0.024981,-0.016858,-0.000347,0.011024,0.000104,-0.152665,0.100661,-0.201724,-0.102029,0.249470,-0.417069,0.260111,-0.116241
-0.024784,-0.025952,-0.016855,-0.000572,0.010666,-0.000019,-0.160134,0.169208,-0.250276,-0.103838,0.271401,-0.412105,0.272502,-0.137341
-0.024717,-0.026864,-0.016843,-0.000788,0.010843,-0.000073,-0.133017,0.172891,-0.337672,-0.040582,0.313089,-0.387274,0.195315,-0.133540
-0.024614,-0.027859,-0.016794,-0.001084,0.010892,-0.000284,-0.135618,0.165584,-0.345277,-0.011745,0.315390,-0.364512,0.107179,-0.078019
-0.024491,-0.028784,-0.016726,-0.001400,0.010950,-0.000425,-0.170601,0.158895,-0.272828,-0.034348,0.234143,-0.405450,0.129146,-0.015103
-0.024326,-0.029681,-0.016559,-0.001650,0.009717,-0.000960,-0.180491,0.149979,-0.247205,-0.037878,0.195757,-0.471706,0.188822,-0.019538
-0.024129,-0.030477,-0.016346,-0.002105,0.009281,-0.001331,-0.148276,0.143941,-0.299878,-0.008447,0.255074,-0.464898,0.237134,-0.106042
-0.023885,-0.031300,-0.016109,-0.002433,0.008853,-0.001367,-0.124106,0.124706,-0.313735,0.006492,0.283961,-0.405793,0.254101,-0.146485
-0.023634,-0.032012,-0.015868,-0.002706,0.008257,-0.001510,-0.133853,0.127984,-0.277320,0.007319,0.258764,-0.367794,0.206543,-0.085110
-0.023348,-0.032719,-0.015616,-0.002859,0.007569,-0.001452,-0.143077,0.141166,-0.249839,0.005445,0.249722,-0.386356,0.174518,-0.049374
-0.023099,-0.033344,-0.015441,-0.002749,0.007289,-0.001097,-0.136327,0.131429,-0.258811,0.020220,0.259664,-0.446150,0.189908,-0.071512
-0.022815,-0.033887,-0.015140,-0.002776,0.005722,-0.001737,-0.128604,0.118933,-0.265812,0.027409,0.262696,-0.454272,0.205536,-0.088573
-0.022538,-0.034346,-0.014836,-0.002919,0.005200,-0.001899,-0.131483,0.117301,-0.242549,0.008966,0.249004,-0.405953,0.233715,-0.091661
-0.022194,-0.034792,-0.014456,-0.003325,0.004611,-0.002192,-0.126776,0.097453,-0.226454,0.009194,0.239086,-0.392038,0.238368,-0.087542
-0.021850,-0.035167,-0.014078,-0.003602,0.004146,-0.002361,-0.117524,0.102815,-0.244867,0.028135,0.271460,-0.411471,0.201728,-0.092224
-0.021437,-0.035550,-0.013604,-0.003960,0.003853,-0.002733,-0.109774,0.099213,-0.241602,0.036873,0.276729,-0.423503,0.213201,-0.105711
-0.021039,-0.035775,-0.013124,-0.004104,0.002297,-0.003005,-0.114804,0.086697,-0.219056,0.034836,0.240648,-0.421440,0.225991,-0.083703
-0.020602,-0.035843,-0.012480,-0.004004,0.000280,-0.003712,-0.107717,0.080163,-0.220850,0.047145,0.237302,-0.407079,0.221712,-0.079673
-0.020184,-0.035806,-0.011768,-0.004025,-0.000986,-0.004453,-0.095659,0.060602,-0.214909,0.053552,0.253903,-0.411138,0.238030,-0.107499
-0.019711,-0.035749,-0.010990,-0.004233,-0.001174,-0.004487,-0.092094,0.029996,-0.196693,0.054707,0.241371,-0.422322,0.237682,-0.100048
-0.019294,-0.035740,-0.010395,-0.004170,-0.000542,-0.003715,-0.084460,0.012151,-0.190764,0.057417,0.229644,-0.410017,0.238275,-0.092935
-0.018894,-0.035751,-0.009871,-0.003750,-0.000226,-0.003025,-0.077401,0.009669,-0.186387,0.055771,0.227866,-0.411192,0.277267,-0.119417
-0.018566,-0.035877,-0.009552,-0.003483,0.001281,-0.001994,-0.084348,0.026638,-0.174588,0.042358,0.232090,-0.421411,0.291542,-0.130378
-0.018274,-0.036042,-0.009361,-0.002968,0.001688,-0.001104,-0.089351,0.042396,-0.173273,0.030238,0.247662,-0.396868,0.270144,-0.125514
-0.017993,-0.036215,-0.009169,-0.003085,0.001927,-0.001201,-0.092822,0.070983,-0.194828,0.029707,0.267802,-0.378932,0.249021,-0.125579
-0.017688,-0.036372,-0.008943,-0.003072,0.001579,-0.001301,-0.104831,0.087658,-0.193975,0.018044,0.270407,-0.398796,0.230578,-0.113150
-0.017419,-0.036471,-0.008737,-0.002916,0.001041,-0.001288,-0.108801,0.086813,-0.199484,0.033607,0.261009,-0.413097,0.198322,-0.085050
-0.017152,-0.036618,-0.008625,-0.002800,0.001559,-0.000647,-0.103564,0.077021,-0.209811,0.043171,0.258634,-0.409015,0.201990,-0.089630
-0.016902,-0.036701,-0.008537,-0.002853,0.000927,-0.000551,-0.106924,0.061768,-0.191618,0.034540,0.240703,-0.419558,0.237320,-0.097554
-0.016629,-0.036684,-0.008406,-0.002834,-0.000264,-0.000756,-0.117134,0.075639,-0.171101,0.019777,0.237414,-0.419125,0.249021,-0.096485
-0.016368,-0.036640,-0.008304,-0.002972,-0.000580,-0.000638,-0.108529,0.075287,-0.168421,0.019441,0.259150,-0.399681,0.256695,-0.118863
-0.016064,-0.036582,-0.008193,-0.003200,-0.000700,-0.000636,-0.097560,0.061845,-0.179193,0.031966,0.277573,-0.393358,0.235121,-0.123538
-0.015781,-0.036558,-0.008078,-0.003205,-0.000355,-0.000720,-0.099630,0.066229,-0.169407,0.032043,0.277844,-0.394243,0.211109,-0.105582
-0.015474,-0.036510,-0.007947,-0.003207,-0.000607,-0.000758,-0.105882,0.065151,-0.144291,0.024468,0.254798,-0.405666,0.228147,-0.095227
-0.015195,-0.036463,-0.007811,-0.003143,-0.000631,-0.000846,-0.103603,0.063773,-0.156185,0.030787,0.250464,-0.419395,0.234968,-0.099461
-0.014911,-0.036344,-0.007600,-0.002852,-0.001426,-0.001218,-0.092678,0.060098,-0.171565,0.039313,0.271536,-0.409454,0.236619,-0.121406
-0.014648,-0.036197,-0.007398,-0.002850,-0.001853,-0.001264,-0.093305,0.056106,-0.165921,0.038307,0.265866,-0.397030,0.242465,-0.120337
-0.014370,-0.036005,-0.007150,-0.002747,-0.002236,-0.001429,-0.098160,0.045502,-0.151176,0.031414,0.247895,-0.395905,0.230811,-0.096972
-0.014114,-0.035818,-0.006886,-0.002691,-0.002378,-0.001654,-0.096000,0.041776,-0.147667,0.033627,0.253537,-0.402065,0.227851,-0.099745
-0.013836,-0.035599,-0.006618,-0.002719,-0.002528,-0.001546,-0.090277,0.033697,-0.153203,0.034706,0.256830,-0.416226,0.249356,-0.121398
-0.013581,-0.035334,-0.006382,-0.002729,-0.003281,-0.001475,-0.087531,0.027968,-0.156326,0.036610,0.250933,-0.414062,0.253296,-0.120971
-0.013327,-0.035054,-0.006178,-0.002549,-0.003171,-0.001173,-0.087533,0.028904,-0.146137,0.032050,0.249963,-0.390951,0.254153,-0.118986
-0.013118,-0.034844,-0.006091,-0.002364,-0.002543,-0.000548,-0.088353,0.020921,-0.128476,0.026370,0.248523,-0.389408,0.258667,-0.120562
-0.012891,-0.034602,-0.005996,-0.002380,-0.002707,-0.000547,-0.090533,0.027451,-0.130708,0.024605,0.257637,-0.403031,0.245270,-0.118855
-0.012701,-0.034458,-0.005980,-0.002244,-0.001719,-0.000099,-0.092752,0.043290,-0.133044,0.015416,0.267994,-0.402505,0.251374,-0.129145
-0.012529,-0.034451,-0.006093,-0.002030,-0.000022,0.000654,-0.092106,0.037457,-0.130961,0.016312,0.259765,-0.397681,0.255647,-0.126451
-0.012389,-0.034470,-0.006222,-0.001830,0.000277,0.000802,-0.095468,0.053794,-0.145085,0.019427,0.268284,-0.389995,0.230681,-0.116445
-0.012247,-0.034509,-0.006347,-0.001711,0.000482,0.000724,-0.103302,0.081473,-0.151099,0.010773,0.277107,-0.393444,0.237232,-0.123973
-0.012148,-0.034548,-0.006502,-0.001382,0.000541,0.000970,-0.110719,0.082094,-0.148662,0.009562,0.266201,-0.407023,0.231468,-0.110051
-0.012035,-0.034530,-0.006675,-0.001438,-0.000128,0.000998,-0.108461,0.082397,-0.167317,0.023165,0.274186,-0.396280,0.197469,-0.095775
-0.011925,-0.034427,-0.006848,-0.001542,-0.001144,0.001076,-0.110108,0.082445,-0.166145,0.014919,0.276336,-0.394060,0.215076,-0.108445
-0.011810,-0.034329,-0.007046,-0.001495,-0.001001,0.001147,-0.119140,0.071567,-0.133855,0.004836,0.253350,-0.414907,0.232193,-0.097704
-0.011704,-0.034190,-0.007186,-0.001441,-0.001597,0.000870,-0.116990,0.066279,-0.118473,0.003055,0.262309,-0.403741,0.221996,-0.096843
-0.011592,-0.034068,-0.007333,-0.001400,-0.001272,0.000850,-0.105746,0.069192,-0.135646,0.005783,0.284997,-0.391085,0.241185,-0.130272
-0.011488,-0.033924,-0.007447,-0.001386,-0.001665,0.000711,-0.102692,0.062014,-0.135892,0.005699,0.282102,-0.402875,0.241142,-0.129360
-0.011368,-0.033718,-0.007525,-0.001412,-0.002236,0.000454,-0.108528,0.071091,-0.131062,0.004723,0.278098,-0.392595,0.209977,-0.102554
-0.011266,-0.033467,-0.007543,-0.001235,-0.002982,0.000108,-0.107091,0.064613,-0.124201,0.000247,0.273646,-0.385824,0.221744,-0.108159
-0.011175,-0.033193,-0.007572,-0.001031,-0.002997,0.000170,-0.104986,0.050373,-0.124427,0.005891,0.267671,-0.409545,0.226684,-0.110101
-0.011093,-0.032922,-0.007572,-0.000984,-0.003228,-0.000001,-0.100869,0.041133,-0.125391,0.005769,0.271464,-0.408563,0.222104,-0.112227
-0.011018,-0.032621,-0.007551,-0.000801,-0.003312,-0.000119,-0.101603,0.038802,-0.116430,-0.006579,0.265269,-0.393448,0.248767,-0.123506
-0.010956,-0.032348,-0.007528,-0.000708,-0.003267,-0.000144,-0.101809,0.034662,-0.111155,-0.010737,0.257632,-0.396363,0.257106,-0.123808
-0.010928,-0.032077,-0.007507,-0.000279,-0.002978,-0.000121,-0.097537,0.038113,-0.124520,-0.006255,0.275519,-0.393732,0.235559,-0.126357
-0.010913,-0.031799,-0.007412,-0.000076,-0.003353,-0.000593,-0.095242,0.038309,-0.129719,-0.006720,0.280815,-0.389348,0.237138,-0.133264
-0.010889,-0.031424,-0.007306,-0.000138,-0.004159,-0.000612,-0.104189,0.038342,-0.126819,-0.017665,0.260995,-0.397431,0.238074,-0.116996
-0.010869,-0.031026,-0.007157,-0.000065,-0.004796,-0.000932,-0.102678,0.028682,-0.132177,-0.015377,0.254340,-0.398378,0.230096,-0.108756
-0.010863,-0.030674,-0.007015,0.000085,-0.003925,-0.000818,-0.097349,0.016582,-0.127753,-0.014188,0.262374,-0.396407,0.241840,-0.126529
0.230281,-0.079286,0.169138,0.000034,-0.000271,-0.000164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.230276,-0.079258,0.169151,0.000112,-0.000263,-0.000097,0.496247,-0.042372,-0.705274,1.000000,0.189214,-0.768795,-0.074732,-0.258601
0.230171,-0.079298,0.169033,0.000832,-0.000504,0.000681,0.497459,-0.046949,-0.705520,1.000000,0.187941,-0.768947,-0.075252,-0.258018
0.229790,-0.079479,0.168554,0.003106,-0.001970,0.002996,0.232420,-0.213501,-0.013415,1.000000,-0.419279,-0.223076,0.191886,0.113391
0.228788,-0.079863,0.167430,0.007918,-0.004690,0.006486,0.222767,-0.207615,0.001491,1.000000,-0.419997,-0.221168,0.199281,0.113164
0.227017,-0.080720,0.165517,0.015313,-0.006146,0.011953,0.328724,-0.221026,-0.147102,1.000000,-0.052200,-0.516510,0.316554,-0.132462
0.223799,-0.082554,0.161924,0.025198,-0.007940,0.020726,0.277565,-0.209654,-0.078848,1.000000,-0.047175,-0.502131,0.328496,-0.122833
0.219333,-0.085197,0.156789,0.036959,-0.011395,0.032096,0.165118,-0.096684,0.141303,1.000000,-0.080349,-0.268661,0.259896,-0.037593
0.212682,-0.089012,0.149192,0.050065,-0.015328,0.043831,0.049964,-0.017966,0.257395,0.937090,-0.039494,-0.254029,0.309908,-0.040411
0.204811,-0.093258,0.140399,0.063468,-0.018987,0.054958,-0.089801,0.071903,0.340860,0.632536,0.066073,-0.379660,0.270109,-0.008152
0.194509,-0.098401,0.129229,0.075886,-0.021819,0.064463,-0.238852,0.200838,0.466546,0.255421,0.193787,-0.348349,0.261810,-0.019138
0.183585,-0.103295,0.117652,0.085906,-0.025157,0.072332,-0.362905,0.353574,0.479274,-0.114133,0.329884,-0.290503,0.270647,-0.113167
0.170654,-0.108287,0.104108,0.091954,-0.029921,0.078117,-0.481051,0.520780,0.401836,-0.452493,0.516655,-0.295731,0.144028,-0.174297
0.158245,-0.112115,0.091175,0.093715,-0.035893,0.080851,-0.591882,0.646269,0.368233,-0.733005,0.621238,-0.245580,-0.021627,-0.143866
0.144831,-0.115103,0.077792,0.094117,-0.039175,0.077234,-0.671829,0.704199,0.372103,-0.934604,0.603840,-0.194355,-0.108147,-0.069043
0.132703,-0.116564,0.066548,0.094855,-0.042629,0.070235,-0.702449,0.689268,0.378602,-1.000000,0.575117,-0.226006,-0.133207,-0.036928
0.119971,-0.116723,0.055825,0.095954,-0.046644,0.061872,-0.683083,0.639048,0.274378,-1.000000,0.574207,-0.278989,-0.134954,-0.065744
0.108769,-0.115443,0.047660,0.097250,-0.051413,0.051032,-0.654198,0.558460,0.175195,-1.000000,0.551637,-0.298963,-0.082610,-0.099074
0.097472,-0.112551,0.041120,0.097857,-0.056093,0.037745,-0.647904,0.471265,0.121916,-1.000000,0.475399,-0.300448,-0.024934,-0.074711
0.088037,-0.108510,0.037542,0.097178,-0.061058,0.022359,-0.623232,0.363844,0.032565,-1.000000,0.412367,-0.311740,0.000949,-0.064393
0.079106,-0.102884,0.036586,0.094578,-0.064729,0.005514,-0.563634,0.209083,-0.129258,-1.000000,0.369773,-0.359819,0.035121,-0.102861
0.072171,-0.096470,0.038325,0.089205,-0.071165,-0.010866,-0.482520,0.010883,-0.313487,-1.000000,0.276189,-0.421716,0.088467,-0.126653
0.066123,-0.088793,0.043132,0.082387,-0.072272,-0.027732,-0.386990,-0.206240,-0.497125,-0.872015,0.125974,-0.460236,0.171807,-0.137179
0.061739,-0.081357,0.050042,0.074944,-0.071192,-0.043191,-0.270535,-0.470855,-0.598801,-0.705266,-0.035101,-0.478722,0.302541,-0.187809
0.058009,-0.073384,0.059824,0.068144,-0.066359,-0.056435,-0.137754,-0.727615,-0.767325,-0.471481,-0.203984,-0.510126,0.455918,-0.241821
