x,y,phi,u,v,r,n1,n2,n3,n4,alpha1,alpha2,alpha3,alpha4
-0.014613,-0.017923,0.024768,0.000571,-0.016418,-0.011609,-0.036477,-0.306291,-1.000000,-0.212423,-1.000000,0.905912,0.134543,0.325817
-0.014557,-0.016319,0.027070,0.000706,-0.016273,-0.011509,0.077648,-0.051609,0.211292,-0.322063,0.489116,-0.746036,0.651094,-1.000000
-0.014532,-0.015051,0.028906,0.000829,-0.016094,-0.011477,0.541651,0.097419,0.195088,-0.383906,0.373526,-1.000000,1.000000,0.791895
-0.014525,-0.013697,0.030853,0.000937,-0.015862,-0.011238,0.798116,-0.870948,-0.593197,0.340034,0.775381,0.049662,0.368745,0.802837
-0.014537,-0.012485,0.032491,0.000980,-0.015306,-0.010234,0.289868,-0.478040,-0.004337,0.519740,0.227321,0.672476,-0.862378,0.530222
-0.014565,-0.011216,0.034077,0.000999,-0.014730,-0.009146,-0.409047,0.072168,-0.817656,-0.583500,1.000000,-1.000000,0.744552,-0.598946
-0.014602,-0.010077,0.035390,0.000992,-0.014285,-0.008209,0.365801,-0.600327,0.473952,-0.324969,-0.327119,-0.415862,1.000000,0.033192
-0.014653,-0.008889,0.036605,0.000978,-0.013673,-0.007011,-0.386633,-0.222594,-0.582935,0.564032,-0.190996,-1.000000,-0.595374,0.455715
-0.014707,-0.007832,0.037543,0.000957,-0.013096,-0.005860,0.202843,-0.374926,-0.140841,-0.361693,-0.983102,-0.069595,0.566257,-0.131709
-0.014768,-0.006740,0.038320,0.000886,-0.012392,-0.004481,-0.371489,-0.514199,0.342916,-0.229551,0.094855,-0.517822,1.000000,-1.000000
-0.014831,-0.005787,0.038812,0.000873,-0.011616,-0.003081,0.152631,-0.194290,-0.356337,-0.357026,-0.368441,-1.000000,0.780921,-0.070850
-0.014919,-0.004819,0.039118,0.001020,-0.010799,-0.001762,-0.062749,-0.533663,0.414632,0.780774,-0.154484,-0.848157,0.761414,-0.654719
-0.015020,-0.003982,0.039204,0.001218,-0.010003,-0.000537,0.072895,0.073354,-0.210523,0.047984,0.817433,1.000000,0.668068,-0.112748
-0.015146,-0.003131,0.039078,0.001371,-0.009287,0.000724,1.000000,-0.407221,-0.245538,0.017470,0.690442,-0.469187,1.000000,0.193482
-0.015300,-0.002409,0.038652,0.001788,-0.008362,0.002666,0.096307,-0.178498,-0.382164,0.975493,-0.792449,-0.017408,-0.271653,-1.000000
-0.015516,-0.001672,0.037906,0.002313,-0.007695,0.004305,-0.134053,0.148033,-0.040250,-0.428568,-0.157780,0.391488,-0.830783,1.000000
-0.015718,-0.001019,0.037079,0.002347,-0.007295,0.005163,-0.601538,-0.440115,0.396285,-0.588831,0.435071,0.283172,1.000000,-0.235375
-0.015902,-0.000345,0.036016,0.001988,-0.006829,0.006134,0.092805,-0.697155,-0.138843,0.031429,-1.000000,-0.135730,0.009762,-0.004722
-0.016037,0.000241,0.034851,0.001598,-0.006282,0.007285,0.281083,0.139864,-0.103047,0.345029,0.688509,-1.000000,0.354447,-0.314592
-0.016168,0.000851,0.033475,0.001448,-0.005952,0.007937,-0.368183,0.063736,-0.561414,-0.392132,-1.000000,-1.000000,0.854438,0.565146
-0.016276,0.001404,0.032174,0.001331,-0.005792,0.008129,-0.099138,0.398146,0.953006,-0.435034,-0.672252,0.911759,-0.576536,1.000000
-0.016379,0.001993,0.030767,0.001201,-0.005678,0.008118,-0.249715,-0.391987,-0.218483,-0.484773,-0.125406,0.184406,1.000000,0.381671
-0.016455,0.002528,0.029446,0.001010,-0.005568,0.008258,-0.455327,-0.534572,-1.000000,-0.066907,0.679471,-0.723948,-0.085936,0.818773
-0.016516,0.003113,0.027956,0.000799,-0.005582,0.008600,0.695869,0.363936,-0.613638,-0.673660,0.375078,-1.000000,0.567928,0.945486
-0.016548,0.003674,0.026514,0.000548,-0.005785,0.009009,0.227156,-0.326041,-0.076917,-0.518763,0.715323,-1.000000,1.000000,-1.000000
-0.016539,0.004289,0.024866,0.000111,-0.005822,0.009509,0.435131,-0.665615,0.161887,-0.494157,0.414823,1.000000,-0.551741,-0.088462
-0.016481,0.004850,0.023273,-0.000425,-0.005694,0.009960,-0.555689,0.103321,-0.283337,0.075471,0.050951,1.000000,0.106991,-0.402705
-0.016356,0.005460,0.021552,-0.001085,-0.005721,0.009929,-0.272301,0.570135,0.436117,-1.000000,0.436701,-1.000000,0.265187,0.671194
-0.016171,0.006033,0.019979,-0.001875,-0.005856,0.009830,0.458600,-0.600346,0.706129,0.253320,0.197889,-0.191748,-1.000000,0.510025
-0.015939,0.006649,0.018247,-0.002195,-0.005808,0.009987,0.477175,0.218197,-1.000000,0.067646,-0.165830,0.547454,0.154455,-1.000000
-0.015712,0.007206,0.016609,-0.002285,-0.005658,0.010240,0.029166,-0.287603,0.673433,-0.076016,-0.224302,-0.726913,0.441446,-0.167373
-0.015465,0.007782,0.014859,-0.002282,-0.005378,0.010100,-0.254160,0.700206,1.000000,-0.159386,-0.707431,0.017840,-1.000000,0.663565
