x,y,phi,u,v,r,n1,n2,n3,n4,alpha1,alpha2,alpha3,alpha4
-0.443778,-0.121294,0.934416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.443778,-0.121293,0.934416,-0.000000,-0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.443782,-0.121282,0.934407,0.000003,0.000002,0.000050,0.277089,-1.000000,-1.000000,0.437959,-1.000000,-1.000000,-0.879166,0.431687
-0.443797,-0.121216,0.934355,-0.000049,0.000081,0.000322,0.277087,-1.000000,-1.000000,0.437957,-1.000000,-1.000000,-0.879166,0.431687
-0.443811,-0.120905,0.934100,-0.000925,0.000497,0.001475,0.138516,-1.000000,-1.000000,0.175913,-1.000000,-1.000000,0.611269,0.001060
-0.443801,-0.119916,0.933307,-0.003687,0.001383,0.004954,0.137424,-1.000000,-1.000000,0.173933,-1.000000,-1.000000,0.611944,0.000753
-0.443799,-0.117172,0.931159,-0.008802,0.002793,0.012392,0.257171,-1.000000,-1.000000,0.159140,-1.000000,-0.916065,0.282981,-0.033514
-0.443885,-0.112058,0.927220,-0.015827,0.004593,0.024610,0.252021,-1.000000,-1.000000,0.158130,-1.000000,-0.910507,0.289961,-0.041333
-0.444144,-0.102554,0.919988,-0.023883,0.006710,0.041748,0.190280,-1.000000,-1.000000,0.115774,-1.000000,-0.929449,0.349850,0.007481
-0.444486,-0.089253,0.909951,-0.031783,0.008952,0.062717,0.157192,-0.983360,-1.000000,0.071222,-1.000000,-0.906910,0.375365,-0.011297
-0.444689,-0.069326,0.895010,-0.038414,0.011291,0.086210,0.117560,-0.913244,-1.000000,-0.007194,-1.000000,-0.873882,0.415394,-0.075493
-0.444235,-0.045690,0.877355,-0.043008,0.013354,0.110315,0.039083,-0.830407,-1.000000,-0.142605,-1.000000,-0.826565,0.453711,-0.107669
-0.442290,-0.014669,0.854184,-0.044982,0.015497,0.133746,-0.071767,-0.742937,-1.000000,-0.332243,-1.000000,-0.751287,0.465507,-0.116608
-0.438365,0.018456,0.829320,-0.044285,0.017041,0.155354,-0.198959,-0.654862,-1.000000,-0.558918,-0.992664,-0.679780,0.478023,-0.145433
-0.430865,0.058483,0.798936,-0.041153,0.018353,0.175278,-0.345036,-0.573805,-1.000000,-0.826585,-0.897737,-0.619788,0.496558,-0.186339
-0.420010,0.098527,0.767921,-0.037178,0.018984,0.193897,-0.496625,-0.488344,-1.000000,-1.000000,-0.793747,-0.553701,0.506004,-0.222475
-0.402920,0.144132,0.731414,-0.033570,0.019914,0.210592,-0.655067,-0.385133,-1.000000,-1.000000,-0.665205,-0.483590,0.484064,-0.256485
-0.381441,0.186878,0.695458,-0.031735,0.020865,0.224760,-0.811191,-0.270956,-1.000000,-1.000000,-0.543236,-0.419875,0.473421,-0.271593
-0.351607,0.232028,0.654667,-0.031009,0.022696,0.235288,-0.969191,-0.177232,-1.000000,-1.000000,-0.451834,-0.355824,0.511489,-0.259428
-0.318172,0.270969,0.615857,-0.031017,0.024985,0.242499,-1.000000,-0.088855,-1.000000,-1.000000,-0.340455,-0.289519,0.535152,-0.253062
-0.276167,0.308568,0.573056,-0.030832,0.028653,0.246841,-1.000000,-0.021589,-0.541340,-1.000000,-0.187005,-0.222007,0.556906,-0.277854
-0.232774,0.337913,0.533132,-0.031255,0.033122,0.249815,-1.000000,0.046006,0.024637,-1.000000,-0.053568,-0.149792,0.492357,-0.266963
-0.181765,0.362817,0.489736,-0.032121,0.039504,0.250257,-1.000000,0.170032,0.460828,-1.000000,0.207718,-0.082949,0.418423,-0.340514
-0.132874,0.378278,0.450399,-0.033119,0.049750,0.245928,-1.000000,0.293447,0.814499,-1.000000,0.453158,-0.045119,0.369813,-0.419048
-0.080481,0.386363,0.409572,-0.032021,0.063740,0.235375,-1.000000,0.414190,1.000000,-1.000000,0.643160,0.032645,0.208144,-0.411084
-0.034294,0.386387,0.373979,-0.030609,0.077917,0.222522,-0.882399,0.516981,1.000000,-1.000000,0.786952,0.096412,0.019713,-0.388258
0.012193,0.379518,0.337941,-0.028777,0.090933,0.208042,-0.772228,0.579957,1.000000,-1.000000,0.836717,0.056996,-0.114942,-0.352591
0.050918,0.368015,0.307359,-0.028220,0.102033,0.190862,-0.713392,0.656708,1.000000,-1.000000,0.810853,-0.002705,-0.269070,-0.274006
0.087338,0.351458,0.277748,-0.026986,0.112545,0.170938,-0.643425,0.731770,1.000000,-0.963811,0.801145,-0.024035,-0.341143,-0.250173
0.115042,0.333903,0.254337,-0.025188,0.121336,0.146394,-0.545812,0.743677,0.981120,-0.614186,0.770323,-0.072826,-0.358774,-0.250451
0.138140,0.314179,0.233896,-0.020964,0.128061,0.117927,-0.424769,0.768850,0.720085,-0.225314,0.752817,-0.111287,-0.447535,-0.216586
0.153328,0.296714,0.219769,-0.016483,0.131222,0.088258,-0.292647,0.722585,0.434563,0.175744,0.678606,-0.167958,-0.472432,-0.139884
0.164254,0.279577,0.209000,-0.010736,0.129490,0.062143,-0.176862,0.594459,0.079898,0.576136,0.471494,-0.278395,-0.492060,0.033560
0.170561,0.265653,0.202227,-0.004712,0.123396,0.042329,-0.049638,0.367718,-0.298696,0.949876,0.248617,-0.383797,-0.478825,0.145835
0.174631,0.252392,0.197301,0.000226,0.116328,0.028408,0.047197,0.070184,-0.536413,1.000000,0.002753,-0.464442,-0.308697,0.151394
0.176843,0.241362,0.194220,0.002651,0.111130,0.019276,0.091976,-0.195444,-0.567597,1.000000,-0.262146,-0.505350,-0.034401,0.133640
0.178367,0.230180,0.191735,0.003895,0.107562,0.014322,0.133318,-0.330215,-0.626994,1.000000,-0.399698,-0.502720,0.198005,0.056997
0.179374,0.220162,0.189675,0.005700,0.105491,0.012880,0.182686,-0.388407,-0.688675,1.000000,-0.405925,-0.467930,0.353596,-0.040330
0.180249,0.209303,0.187133,0.009652,0.103508,0.014666,0.198982,-0.378729,-0.690482,1.000000,-0.370960,-0.419144,0.381387,-0.073667
0.180960,0.199037,0.183978,0.016133,0.100850,0.019725,0.179992,-0.324154,-0.658510,1.000000,-0.334538,-0.384259,0.337447,-0.060780
0.181633,0.187444,0.179174,0.025373,0.097102,0.027708,0.133887,-0.270319,-0.629768,1.000000,-0.317096,-0.389668,0.299526,-0.034619
0.182037,0.176182,0.173170,0.036888,0.092878,0.037518,0.057728,-0.221030,-0.575198,1.000000,-0.310910,-0.403790,0.288195,-0.005938
0.182003,0.163332,0.164839,0.050355,0.088208,0.048066,-0.053437,-0.150182,-0.459993,0.794370,-0.295716,-0.391151,0.326845,0.004844
0.181325,0.150941,0.155491,0.064231,0.083053,0.058425,-0.185186,-0.059258,-0.311538,0.495474,-0.253911,-0.364011,0.392785,-0.001969
0.179753,0.137109,0.143618,0.077747,0.076542,0.068501,-0.311658,0.096542,-0.254347,0.184840,-0.112235,-0.331190,0.383622,-0.061325
0.177537,0.124186,0.131127,0.088788,0.068649,0.078084,-0.430050,0.287991,-0.250503,-0.138828,0.099222,-0.298399,0.311381,-0.149644
0.174355,0.110363,0.116353,0.096193,0.059907,0.085239,-0.574204,0.475193,-0.196989,-0.484521,0.253996,-0.261007,0.187694,-0.148409
0.170705,0.098117,0.102249,0.099587,0.052547,0.088131,-0.697892,0.626263,-0.111074,-0.780875,0.345191,-0.201918,0.017043,-0.069756
0.165982,0.085734,0.087166,0.100884,0.046023,0.087034,-0.751580,0.718145,-0.068687,-0.945578,0.432145,-0.184002,-0.107418,-0.043046
0.160914,0.075373,0.073892,0.101128,0.040073,0.082932,-0.750175,0.732153,-0.087570,-0.979728,0.477062,-0.233096,-0.166204,-0.049609
0.154672,0.065626,0.060768,0.101248,0.033522,0.075725,-0.739194,0.712680,-0.090891,-0.994107,0.468649,-0.255948,-0.188181,-0.024916
0.148286,0.058291,0.050389,0.100510,0.026870,0.064862,-0.732590,0.668333,-0.063024,-1.000000,0.430308,-0.248699,-0.150069,-0.005026
0.140847,0.052426,0.041697,0.098629,0.019726,0.050147,-0.711176,0.600032,-0.076281,-1.000000,0.408334,-0.265409,-0.113769,-0.014959
0.133684,0.049087,0.036597,0.095067,0.012802,0.031881,-0.654063,0.505506,-0.168043,-0.975838,0.410099,-0.294949,-0.110060,-0.047007
0.125801,0.047726,0.034722,0.089802,0.006303,0.010819,-0.570282,0.364781,-0.313877,-0.872015,0.370592,-0.326606,-0.102031,-0.064274
0.118566,0.048335,0.036440,0.083004,0.000815,-0.010733,-0.463502,0.166780,-0.499290,-0.713788,0.257719,-0.375907,-0.085871,-0.045697
0.110966,0.050518,0.041565,0.074822,-0.003073,-0.029572,-0.336240,-0.100468,-0.694403,-0.503767,0.090924,-0.446207,-0.018411,-0.031349
0.104332,0.053326,0.048469,0.065601,-0.004920,-0.043139,-0.191763,-0.419966,-0.864695,-0.247989,-0.117239,-0.518229,0.136733,-0.060413
0.097688,0.056598,0.057203,0.056511,-0.004731,-0.050400,-0.046539,-0.716940,-0.973795,0.010917,-0.332049,-0.556395,0.371002,-0.132205
0.092135,0.059479,0.065475,0.048195,-0.004304,-0.051683,0.071673,-0.893272,-0.995626,0.209425,-0.488186,-0.540176,0.624666,-0.215936
0.086836,0.062321,0.073760,0.040895,-0.005101,-0.047815,0.141889,-0.931033,-0.962369,0.303966,-0.534596,-0.484941,0.784622,-0.263895
0.082697,0.064694,0.080117,0.034240,-0.007753,-0.039719,0.174405,-0.892228,-0.877039,0.341953,-0.478958,-0.416388,0.792696,-0.264578
0.079120,0.067027,0.085022,0.028229,-0.011707,-0.028285,0.175274,-0.846969,-0.751144,0.351328,-0.397757,-0.375402,0.710502,-0.245140
0.076714,0.068966,0.087345,0.022806,-0.016244,-0.014527,0.148255,-0.825211,-0.550616,0.314537,-0.344410,-0.371712,0.642664,-0.223280
0.075088,0.070800,0.087265,0.018062,-0.020371,0.000461,0.102116,-0.807583,-0.275906,0.222144,-0.312119,-0.368290,0.653140,-0.225154
0.074432,0.072163,0.084881,0.014097,-0.022951,0.014905,0.056832,-0.758667,0.041040,0.090833,-0.235012,-0.329564,0.721671,-0.287251
0.074522,0.073163,0.080194,0.010604,-0.023109,0.027032,0.017850,-0.656570,0.347790,-0.057113,-0.074144,-0.259062,0.766429,-0.387862
0.075240,0.073576,0.074406,0.007134,-0.021196,0.036179,-0.018420,-0.506822,0.580654,-0.186557,0.132218,-0.194482,0.709370,-0.450847
0.076622,0.073482,0.066984,0.003447,-0.018462,0.042823,-0.046274,-0.351180,0.702906,-0.256528,0.314067,-0.165106,0.535214,-0.436869
0.078365,0.072967,0.059350,-0.000042,-0.015993,0.047691,-0.058810,-0.210574,0.753864,-0.256704,0.444077,-0.163379,0.319090,-0.383809
0.080622,0.072035,0.050528,-0.002915,-0.013928,0.050915,-0.074730,-0.079571,0.836714,-0.243027,0.516573,-0.182038,0.189243,-0.338123
0.082866,0.070885,0.042233,-0.004688,-0.011602,0.051788,-0.105924,0.021331,0.957241,-0.245900,0.531077,-0.210540,0.146572,-0.288900
0.085187,0.069390,0.033692,-0.004931,-0.008282,0.049310,-0.122749,0.095600,1.000000,-0.229914,0.569542,-0.206546,0.092113,-0.255432
0.086901,0.067853,0.026896,-0.003006,-0.003552,0.042489,-0.109333,0.144797,0.991384,-0.178195,0.643955,-0.189595,0.031126,-0.265912
0.087920,0.066126,0.021386,0.001561,0.002347,0.031802,-0.094933,0.166643,0.924791,-0.115119,0.662631,-0.213167,-0.020180,-0.247159
0.087831,0.064570,0.018349,0.008520,0.008498,0.018977,-0.072366,0.151375,0.765740,-0.034469,0.608226,-0.261108,-0.078858,-0.179126
0.086509,0.063009,0.017246,0.016993,0.013812,0.006364,-0.033675,0.091514,0.494766,0.068112,0.519014,-0.314353,-0.092105,-0.127897
0.084256,0.061712,0.017871,0.025332,0.017444,-0.003901,0.004820,-0.017316,0.162340,0.165910,0.377644,-0.388088,-0.043533,-0.089393
0.080982,0.060439,0.019734,0.031984,0.019396,-0.010748,0.019467,-0.148771,-0.128949,0.218926,0.191781,-0.445377,0.036399,-0.037594
0.077498,0.059317,0.022135,0.036019,0.020610,-0.015011,0.006123,-0.273246,-0.314585,0.206060,0.003782,-0.458237,0.170672,-0.018874
0.073506,0.058083,0.025154,0.037654,0.021607,-0.017418,-0.020186,-0.354594,-0.417827,0.145845,-0.126406,-0.463025,0.337064,-0.063369
0.069790,0.056893,0.028077,0.037875,0.022181,-0.018276,-0.031020,-0.385392,-0.505566,0.103235,-0.160249,-0.460766,0.464302,-0.144537
0.065824,0.055535,0.031210,0.037353,0.022425,-0.018057,-0.024618,-0.381041,-0.598856,0.097215,-0.133138,-0.424387,0.515358,-0.210947
0.062249,0.054210,0.033991,0.036783,0.022612,-0.017401,-0.029469,-0.361243,-0.642940,0.094084,-0.113710,-0.380821,0.503165,-0.215099
0.058482,0.052694,0.036841,0.036030,0.022757,-0.016434,-0.053781,-0.342104,-0.641535,0.080872,-0.125110,-0.374676,0.459084,-0.166243
0.055112,0.051219,0.039270,0.035300,0.022845,-0.015177,-0.070583,-0.333646,-0.649989,0.076655,-0.134809,-0.406702,0.428996,-0.136407
0.051595,0.049551,0.041586,0.034565,0.022738,-0.013373,-0.072074,-0.336506,-0.678097,0.080823,-0.134515,-0.442495,0.444783,-0.154602
0.048487,0.047969,0.043306,0.033783,0.022127,-0.010741,-0.077612,-0.335137,-0.682035,0.068129,-0.142991,-0.442083,0.479967,-0.174122
0.045285,0.046250,0.044554,0.033128,0.020985,-0.007203,-0.095028,-0.317864,-0.654262,0.032255,-0.149404,-0.407729,0.501611,-0.174630
0.042488,0.044701,0.045010,0.032492,0.019207,-0.002850,-0.114380,-0.288844,-0.612740,-0.007989,-0.124738,-0.383486,0.499074,-0.178720
0.039639,0.043113,0.044640,0.031900,0.016919,0.002136,-0.136205,-0.251649,-0.568478,-0.053879,-0.075096,-0.384516,0.476272,-0.189153
0.037185,0.041770,0.043441,0.031130,0.014195,0.007487,-0.164499,-0.210286,-0.495615,-0.116757,-0.028572,-0.379996,0.453587,-0.192969
0.034721,0.040482,0.041219,0.030278,0.011299,0.012824,-0.199096,-0.165856,-0.397202,-0.198728,0.009231,-0.359513,0.441686,-0.192813
0.032619,0.039457,0.038394,0.029270,0.008502,0.017650,-0.228315,-0.115573,-0.293049,-0.278845,0.068129,-0.340136,0.423120,-0.204700
0.030511,0.038521,0.034641,0.028246,0.006034,0.021649,-0.250402,-0.056695,-0.198506,-0.351875,0.153321,-0.325958,0.387337,-0.227631
0.028702,0.037798,0.030705,0.027194,0.004080,0.024610,-0.267217,0.000971,-0.111768,-0.412626,0.232407,-0.308124,0.334884,-0.236007
0.026864,0.037140,0.026129,0.026137,0.002657,0.026404,-0.281501,0.052885,-0.037026,-0.461724,0.290682,-0.288785,0.269243,-0.220432
0.025258,0.036620,0.021788,0.025110,0.001789,0.027123,-0.289889,0.092205,0.017457,-0.492226,0.333150,-0.285500,0.207451,-0.200946
0.023599,0.036124,0.017125,0.024095,0.001336,0.026904,-0.293549,0.117078,0.052928,-0.508861,0.363118,-0.300954,0.163216,-0.188967
0.022136,0.035710,0.012981,0.022955,0.001234,0.025858,-0.292708,0.127051,0.073011,-0.514337,0.375493,-0.314498,0.142601,-0.181209
0.020627,0.035291,0.008780,0.021776,0.001364,0.024274,-0.287672,0.128514,0.083674,-0.513432,0.378097,-0.315443,0.141064,-0.178121
0.019311,0.034917,0.005254,0.020303,0.001702,0.022030,-0.276618,0.124200,0.081968,-0.498614,0.380344,-0.314806,0.143630,-0.180465
0.017977,0.034512,0.001895,0.018697,0.002195,0.019377,-0.263066,0.120015,0.073191,-0.476286,0.386387,-0.316996,0.138513,-0.182407
0.016836,0.034124,-0.000729,0.016950,0.002833,0.016395,-0.244947,0.108096,0.056730,-0.439311,0.382502,-0.321610,0.133468,-0.177721
0.015706,0.033682,-0.003029,0.015111,0.003517,0.013259,-0.224965,0.090201,0.034303,-0.395019,0.368347,-0.329778,0.131731,-0.167553
0.014763,0.033248,-0.004660,0.013301,0.004209,0.010207,-0.203041,0.064549,0.009798,-0.344501,0.347031,-0.342403,0.141112,-0.160355
0.013847,0.032749,-0.005929,0.011530,0.004838,0.007323,-0.179962,0.034784,-0.013873,-0.291437,0.323577,-0.355365,0.159843,-0.158591
0.013091,0.032261,-0.006692,0.009918,0.005399,0.004764,-0.156239,0.004306,-0.035070,-0.238698,0.300525,-0.362159,0.184959,-0.161352
0.012359,0.031707,-0.007147,0.008554,0.005888,0.002630,-0.132931,-0.024456,-0.052811,-0.188232,0.279317,-0.363630,0.210531,-0.164978
0.011750,0.031173,-0.007296,0.007426,0.006284,0.000927,-0.111850,-0.049661,-0.067377,-0.141917,0.261319,-0.364058,0.230274,-0.166549
0.011150,0.030577,-0.007237,0.006532,0.006572,-0.000341,-0.095073,-0.070151,-0.077931,-0.104316,0.246045,-0.365577,0.245450,-0.166098
0.010640,0.030016,-0.007038,0.005852,0.006774,-0.001240,-0.082271,-0.087491,-0.084146,-0.074878,0.231316,-0.368315,0.259770,-0.164740
0.010124,0.029399,-0.006720,0.005335,0.006891,-0.001837,-0.072669,-0.100639,-0.088866,-0.053227,0.219732,-0.370463,0.272720,-0.164799
0.009676,0.028826,-0.006365,0.004946,0.006951,-0.002216,-0.065196,-0.109969,-0.092460,-0.037906,0.212709,-0.370634,0.284469,-0.167568
0.009214,0.028204,-0.005942,0.004650,0.006975,-0.002442,-0.060153,-0.115666,-0.095351,-0.027631,0.208432,-0.369609,0.292505,-0.169722
0.008807,0.027631,-0.005531,0.004413,0.006971,-0.002567,-0.057013,-0.118469,-0.097325,-0.020653,0.206084,-0.368071,0.295590,-0.169724
0.008384,0.027011,-0.005076,0.004213,0.006947,-0.002625,-0.055223,-0.119565,-0.100155,-0.015678,0.204574,-0.367912,0.296295,-0.168920
0.008009,0.026441,-0.004653,0.004042,0.006922,-0.002644,-0.054210,-0.120204,-0.102862,-0.011823,0.203054,-0.369627,0.296440,-0.167934
0.007617,0.025826,-0.004197,0.003882,0.006883,-0.002633,-0.053856,-0.120525,-0.105520,-0.008982,0.201024,-0.371134,0.297207,-0.166995
0.007270,0.025261,-0.003780,0.003732,0.006844,-0.002605,-0.053644,-0.120713,-0.107651,-0.006939,0.199054,-0.371389,0.299124,-0.166806
0.006908,0.024652,-0.003335,0.003590,0.006807,-0.002567,-0.053521,-0.120425,-0.110065,-0.005061,0.197917,-0.371492,0.300796,-0.167085
0.006587,0.024092,-0.002932,0.003450,0.006764,-0.002517,-0.053423,-0.119600,-0.112190,-0.003214,0.197898,-0.371605,0.301121,-0.167239
0.006253,0.023489,-0.002505,0.003316,0.006730,-0.002463,-0.053551,-0.118477,-0.114596,-0.001446,0.197680,-0.371767,0.300849,-0.166764
0.005958,0.022935,-0.002122,0.003179,0.006681,-0.002397,-0.053813,-0.117488,-0.116212,0.000164,0.197033,-0.372191,0.300446,-0.165762
0.005651,0.022337,-0.001718,0.003053,0.006651,-0.002332,-0.054179,-0.116400,-0.118305,0.001817,0.196263,-0.373022,0.300236,-0.164870
0.005380,0.021789,-0.001357,0.002922,0.006603,-0.002254,-0.054389,-0.115437,-0.119635,0.003322,0.195941,-0.373710,0.300527,-0.164647
0.005100,0.021198,-0.000980,0.002799,0.006566,-0.002174,-0.054706,-0.114222,-0.121556,0.004815,0.195493,-0.374145,0.300946,-0.164399
0.004853,0.020655,-0.000646,0.002673,0.006515,-0.002085,-0.054962,-0.112921,-0.122518,0.006085,0.195476,-0.374108,0.300967,-0.164061
0.004598,0.020071,-0.000301,0.002559,0.006483,-0.001996,-0.055389,-0.111366,-0.123820,0.007415,0.195480,-0.374244,0.300690,-0.163519
0.004373,0.019535,0.000003,0.002442,0.006434,-0.001897,-0.055751,-0.109822,-0.124508,0.008626,0.195803,-0.374659,0.300061,-0.162964
0.004142,0.018958,0.000314,0.002327,0.006381,-0.001793,-0.056225,-0.108060,-0.125819,0.009902,0.195953,-0.375219,0.299523,-0.162335
0.003940,0.018429,0.000584,0.002221,0.006341,-0.001689,-0.056661,-0.106447,-0.126234,0.010888,0.196151,-0.375525,0.299178,-0.161806
0.003731,0.017860,0.000858,0.002116,0.006292,-0.001578,-0.057258,-0.104734,-0.126500,0.011806,0.196305,-0.375712,0.298858,-0.161191
0.003549,0.017339,0.001092,0.002013,0.006239,-0.001464,-0.057726,-0.102822,-0.126923,0.012668,0.196919,-0.375918,0.298287,-0.160797
0.003362,0.016779,0.001325,0.001911,0.006176,-0.001344,-0.058211,-0.100755,-0.127386,0.013535,0.197744,-0.376234,0.297696,-0.160498
0.003199,0.016266,0.001521,0.001820,0.006136,-0.001228,-0.058829,-0.098772,-0.127105,0.014162,0.198392,-0.376368,0.296867,-0.159823
0.003033,0.015715,0.001713,0.001725,0.006076,-0.001105,-0.059517,-0.096671,-0.126739,0.014710,0.199050,-0.376397,0.295928,-0.159025
0.002887,0.015211,0.001870,0.001635,0.006018,-0.000982,-0.060072,-0.094444,-0.126763,0.015297,0.200024,-0.376736,0.295111,-0.158625
0.002739,0.014670,0.002018,0.001548,0.005959,-0.000857,-0.060666,-0.092173,-0.126512,0.015821,0.201122,-0.377170,0.294266,-0.158250
0.002611,0.014175,0.002135,0.001464,0.005900,-0.000731,-0.061382,-0.089983,-0.125629,0.016112,0.202035,-0.377099,0.293263,-0.157537
0.002481,0.013644,0.002241,0.001384,0.005846,-0.000606,-0.062087,-0.087595,-0.124943,0.016379,0.203062,-0.376998,0.292253,-0.156881
0.002368,0.013159,0.002317,0.001306,0.005787,-0.000481,-0.062689,-0.085235,-0.124159,0.016651,0.204453,-0.377321,0.291225,-0.156523
0.002253,0.012639,0.002379,0.001229,0.005722,-0.000356,-0.063389,-0.082650,-0.123505,0.016918,0.205859,-0.377642,0.289964,-0.155986
0.002155,0.012163,0.002416,0.001155,0.005661,-0.000232,-0.064085,-0.080219,-0.122372,0.016967,0.207119,-0.377515,0.288777,-0.155338
0.002055,0.011654,0.002435,0.001085,0.005604,-0.000109,-0.064840,-0.077733,-0.121151,0.017026,0.208373,-0.377490,0.287591,-0.154633
0.001970,0.011188,0.002433,0.001016,0.005543,0.000012,-0.065513,-0.075222,-0.119928,0.017074,0.209939,-0.377725,0.286262,-0.154124
0.001884,0.010689,0.002410,0.000950,0.005482,0.000132,-0.066196,-0.072516,-0.118841,0.017121,0.211612,-0.377941,0.284992,-0.153689
0.001811,0.010233,0.002370,0.000885,0.005422,0.000249,-0.066885,-0.070009,-0.117374,0.017018,0.213083,-0.377892,0.283750,-0.153096
0.001738,0.009745,0.002307,0.000823,0.005366,0.000365,-0.067637,-0.067324,-0.115919,0.016932,0.214630,-0.377794,0.282277,-0.152349
0.001677,0.009299,0.002231,0.000762,0.005297,0.000477,-0.068299,-0.064709,-0.114405,0.016817,0.216380,-0.377883,0.280865,-0.151851
0.001616,0.008821,0.002129,0.000705,0.005251,0.000589,-0.069014,-0.061923,-0.112964,0.016728,0.218154,-0.378128,0.279424,-0.151300
0.001564,0.008385,0.002017,0.000647,0.005186,0.000695,-0.069678,-0.059437,-0.111125,0.016520,0.219805,-0.378084,0.277979,-0.150653
0.001514,0.007917,0.001879,0.000592,0.005124,0.000799,-0.070411,-0.056553,-0.109625,0.016353,0.221549,-0.377996,0.276498,-0.149998
0.001472,0.007491,0.001734,0.000540,0.005078,0.000903,-0.071019,-0.053986,-0.107810,0.016115,0.223378,-0.378098,0.275142,-0.149551
0.001432,0.007033,0.001561,0.000488,0.005018,0.001001,-0.071727,-0.051261,-0.105992,0.015962,0.225248,-0.378187,0.273447,-0.148834
0.001399,0.006616,0.001385,0.000438,0.004961,0.001097,-0.072374,-0.048473,-0.104286,0.015688,0.227105,-0.378083,0.271937,-0.148268
0.001368,0.006168,0.001179,0.000389,0.004906,0.001189,-0.073032,-0.045757,-0.102363,0.015427,0.228928,-0.378165,0.270562,-0.147696
0.001343,0.005760,0.000975,0.000342,0.004851,0.001278,-0.073673,-0.043149,-0.100453,0.015223,0.230788,-0.378201,0.268823,-0.146973
0.001321,0.005322,0.000738,0.000296,0.004802,0.001364,-0.074282,-0.040344,-0.098567,0.014978,0.232829,-0.378105,0.267222,-0.146425
0.001303,0.004922,0.000507,0.000251,0.004749,0.001446,-0.074885,-0.037777,-0.096549,0.014686,0.234609,-0.378206,0.265885,-0.145879
0.001289,0.004493,0.000243,0.000207,0.004699,0.001525,-0.075539,-0.034935,-0.094587,0.014439,0.236554,-0.378262,0.264156,-0.145134
0.001278,0.004102,-0.000013,0.000165,0.004646,0.001599,-0.076063,-0.032329,-0.092631,0.014187,0.238557,-0.378118,0.262633,-0.144647
0.001271,0.003682,-0.000303,0.000124,0.004598,0.001672,-0.076660,-0.029591,-0.090638,0.013960,0.240515,-0.378159,0.261045,-0.144017
0.001267,0.003299,-0.000582,0.000083,0.004551,0.001741,-0.077221,-0.027030,-0.088554,0.013701,0.242387,-0.378194,0.259376,-0.143304
0.001266,0.002888,-0.000894,0.000044,0.004500,0.001805,-0.077796,-0.024273,-0.086485,0.013454,0.244379,-0.378166,0.257796,-0.142677
0.001268,0.002513,-0.001193,0.000006,0.004454,0.001866,-0.078300,-0.021734,-0.084469,0.013208,0.246266,-0.378214,0.256374,-0.142161
0.001274,0.002110,-0.001526,-0.000031,0.004409,0.001924,-0.078818,-0.019080,-0.082395,0.013016,0.248285,-0.378212,0.254685,-0.141498
0.001282,0.001743,-0.001843,-0.000068,0.004358,0.001976,-0.079295,-0.016556,-0.080351,0.012802,0.250211,-0.378099,0.253127,-0.140905
0.001293,0.001349,-0.002194,-0.000103,0.004316,0.002028,-0.079815,-0.013900,-0.078217,0.012570,0.252142,-0.378141,0.251594,-0.140263
0.001306,0.000989,-0.002526,-0.000137,0.004265,0.002072,-0.080258,-0.011521,-0.076149,0.012399,0.253998,-0.378204,0.250011,-0.139615
0.001322,0.000604,-0.002893,-0.000170,0.004222,0.002116,-0.080714,-0.008880,-0.074117,0.012236,0.256033,-0.378154,0.248406,-0.139027
0.001340,0.000251,-0.003237,-0.000202,0.004174,0.002154,-0.081099,-0.006612,-0.072033,0.012054,0.257808,-0.378158,0.247068,-0.138497
0.001362,-0.000126,-0.003616,-0.000234,0.004129,0.002189,-0.081562,-0.004060,-0.069929,0.011905,0.259715,-0.378176,0.245424,-0.137772
0.001384,-0.000470,-0.003971,-0.000264,0.004079,0.002218,-0.081907,-0.001778,-0.067899,0.011754,0.261569,-0.378114,0.244019,-0.137269
0.001410,-0.000839,-0.004361,-0.000294,0.004035,0.002245,-0.082286,0.000619,-0.065852,0.011662,0.263454,-0.378166,0.242534,-0.136675
0.001436,-0.001175,-0.004723,-0.000322,0.003983,0.002265,-0.082599,0.002770,-0.063864,0.011578,0.265202,-0.378166,0.241055,-0.136063
0.001466,-0.001535,-0.005119,-0.000349,0.003937,0.002285,-0.082951,0.005110,-0.061791,0.011475,0.267031,-0.378130,0.239628,-0.135466
0.001496,-0.001863,-0.005487,-0.000375,0.003887,0.002297,-0.083216,0.007087,-0.059809,0.011408,0.268656,-0.378182,0.238363,-0.134934
0.001530,-0.002214,-0.005886,-0.000400,0.003831,0.002303,-0.083504,0.009318,-0.057855,0.011389,0.270484,-0.378205,0.236885,-0.134347
0.001563,-0.002534,-0.006256,-0.000425,0.003789,0.002314,-0.083709,0.011239,-0.055951,0.011351,0.272118,-0.378167,0.235704,-0.133905
0.001601,-0.002875,-0.006657,-0.000447,0.003731,0.002310,-0.083933,0.013159,-0.053990,0.011369,0.273724,-0.378200,0.234343,-0.133271
0.001637,-0.003186,-0.007026,-0.000468,0.003678,0.002307,-0.084151,0.015134,-0.052154,0.011357,0.275333,-0.378180,0.233094,-0.132769
