x,y,phi,u,v,r,n1,n2,n3,n4,alpha1,alpha2,alpha3,alpha4
0.029826,0.033068,-0.005990,0.001210,0.051274,-0.021288,0.087713,0.025353,-0.704829,0.518108,0.167178,-0.490058,0.082576,-0.060975
0.029312,0.028704,-0.002563,0.001856,0.055757,-0.021418,0.109631,0.006047,-0.847631,0.642504,0.087510,-0.551579,0.144018,-0.060750
0.028764,0.024174,0.000413,0.003060,0.052775,-0.017173,-0.005518,-0.045401,-0.639273,0.586122,-0.152167,-0.488372,0.238663,0.063757
0.028145,0.019637,0.002870,0.005134,0.056627,-0.015348,-0.033032,-0.023412,-0.646545,0.579563,-0.190337,-0.454278,0.285897,0.062615
0.027181,0.013889,0.004703,0.009347,0.064901,-0.010567,-0.013375,-0.010383,-0.656396,0.546663,-0.048066,-0.484464,0.408800,-0.073524
0.025913,0.008526,0.005478,0.014706,0.064689,-0.004849,-0.036648,0.052586,-0.729932,0.536140,-0.008662,-0.498048,0.382504,-0.076760
0.023888,0.002506,0.004548,0.022525,0.065338,0.005365,-0.097866,0.230102,-0.818261,0.441281,0.055936,-0.429946,0.271691,-0.043503
0.021527,-0.002419,0.002944,0.028252,0.057188,0.010028,-0.189819,0.293395,-0.751255,0.280821,0.049923,-0.415271,0.253317,-0.008900
0.018702,-0.007474,-0.000154,0.030774,0.053262,0.017876,-0.338440,0.427973,-0.669631,0.048578,0.080323,-0.447963,0.137212,0.066922
0.015985,-0.011658,-0.004223,0.031174,0.046937,0.025411,-0.386374,0.443837,-0.619681,-0.120365,0.153291,-0.440935,0.129407,0.039005
0.012938,-0.015801,-0.009597,0.031327,0.042619,0.031033,-0.429406,0.531717,-0.559895,-0.255394,0.258192,-0.429908,0.144058,-0.021693
0.010149,-0.019201,-0.015068,0.029915,0.037827,0.034169,-0.480103,0.612528,-0.380416,-0.412469,0.334971,-0.385626,0.147799,-0.048355
0.007220,-0.022584,-0.021160,0.028149,0.035102,0.035169,-0.502248,0.671597,-0.292622,-0.489165,0.413171,-0.319520,0.034896,-0.013335
0.004749,-0.026224,-0.025588,0.025654,0.042125,0.027650,-0.472240,0.702659,-0.295100,-0.478527,0.519342,-0.289345,-0.085017,-0.013771
0.002113,-0.030900,-0.029258,0.025639,0.050811,0.021178,-0.465790,0.709248,-0.279122,-0.468893,0.528711,-0.345490,-0.124242,0.010667
-0.000237,-0.034611,-0.031295,0.025623,0.044023,0.012725,-0.417242,0.717874,-0.517964,-0.318860,0.453776,-0.434465,-0.187727,0.081783
-0.002398,-0.037729,-0.031455,0.023558,0.034268,0.000925,-0.375609,0.742782,-0.779743,-0.214764,0.427574,-0.467497,-0.184112,0.072465
-0.003755,-0.040838,-0.028749,0.019973,0.036785,-0.016917,-0.375706,0.579912,-0.701739,-0.211178,0.299757,-0.474220,-0.109973,0.107073
-0.004471,-0.044057,-0.023204,0.015700,0.034742,-0.031997,-0.325531,0.374031,-0.668633,-0.101405,0.185150,-0.459207,-0.157250,0.173099
-0.004231,-0.046494,-0.016019,0.008985,0.027913,-0.044857,-0.152162,0.236731,-1.000000,0.221524,0.159505,-0.549812,-0.060916,0.059511
-0.002896,-0.049514,-0.006522,0.000584,0.032040,-0.054813,-0.012017,0.059288,-1.000000,0.474467,0.036660,-0.682638,0.151747,-0.037207
-0.000573,-0.053195,0.003028,-0.009951,0.043035,-0.059679,0.056198,-0.182902,-1.000000,0.670675,-0.200097,-0.619143,0.216519,0.039452
0.002824,-0.056908,0.012761,-0.019472,0.040912,-0.056193,0.184497,-0.287058,-1.000000,0.940770,-0.284464,-0.533511,0.287426,0.020626
0.006371,-0.059854,0.020519,-0.025712,0.036082,-0.048459,0.269404,-0.256587,-1.000000,1.000000,-0.313778,-0.630373,0.501607,-0.082609
0.010579,-0.062931,0.027413,-0.032036,0.035508,-0.039804,0.262143,-0.263279,-1.000000,1.000000,-0.337742,-0.628449,0.522924,-0.034924
0.014140,-0.065418,0.031246,-0.033314,0.031109,-0.023909,0.252400,-0.223582,-0.924739,1.000000,-0.245673,-0.446047,0.398079,-0.005834
0.017045,-0.067343,0.032278,-0.029635,0.021690,-0.005961,0.241089,-0.153727,-0.735179,1.000000,-0.171230,-0.425631,0.416895,-0.055930
0.018290,-0.069010,0.029183,-0.022628,0.017911,0.019351,0.124715,-0.027677,-0.371075,1.000000,-0.120223,-0.498362,0.434953,-0.037027
0.017949,-0.069962,0.021691,-0.014157,0.005950,0.043230,-0.007819,0.091104,0.061350,0.747308,-0.012233,-0.398423,0.423556,-0.009451
0.016094,-0.070288,0.011732,-0.004073,-0.002399,0.062204,-0.174568,0.333373,0.502734,0.319229,0.216104,-0.239002,0.482503,-0.059865
0.012547,-0.070545,-0.001592,0.006509,-0.003901,0.076880,-0.338798,0.590474,0.908751,-0.162862,0.539417,-0.195113,0.419652,-0.148185
0.008404,-0.070346,-0.014971,0.013894,-0.007899,0.083602,-0.447811,0.809321,0.979108,-0.519997,0.907600,-0.171111,0.053252,-0.187184
0.003588,-0.069579,-0.029474,0.017627,-0.011835,0.083701,-0.503800,0.946832,0.866970,-0.750052,1.000000,-0.084760,-0.250970,-0.182196
-0.000855,-0.068544,-0.041762,0.020887,-0.013350,0.076773,-0.571549,0.940665,0.852440,-0.906172,0.950310,-0.102731,-0.319890,-0.069082
-0.005582,-0.067135,-0.053014,0.025347,-0.014698,0.064974,-0.626296,0.869016,0.856509,-0.995761,0.774949,-0.175604,-0.295478,0.054960
-0.009913,-0.065403,-0.060961,0.031592,-0.018685,0.049612,-0.594285,0.777548,0.720591,-0.985547,0.762026,-0.229831,-0.224280,-0.021371
-0.014563,-0.063334,-0.065981,0.039769,-0.020923,0.028957,-0.531834,0.665047,0.510770,-0.935348,0.776589,-0.269223,-0.115704,-0.151706
-0.018818,-0.061129,-0.067050,0.048167,-0.025684,0.006683,-0.488775,0.568812,0.316390,-0.932211,0.705206,-0.269833,-0.105919,-0.119254
-0.023428,-0.058825,-0.064413,0.056220,-0.026998,-0.015204,-0.428917,0.447690,-0.010270,-0.887717,0.582167,-0.283069,-0.148683,-0.028875
-0.027352,-0.056899,-0.058316,0.060167,-0.028143,-0.038106,-0.348314,0.204545,-0.406597,-0.802607,0.425947,-0.396860,-0.159859,0.007368
-0.031068,-0.054801,-0.048664,0.059978,-0.031901,-0.055724,-0.295931,-0.056894,-0.793582,-0.730259,0.206100,-0.550358,-0.101748,0.041238
-0.034013,-0.052716,-0.037840,0.057412,-0.037002,-0.067611,-0.228507,-0.347529,-1.000000,-0.621001,-0.077584,-0.630529,0.123512,0.009952
-0.036660,-0.050575,-0.024556,0.053617,-0.038634,-0.076677,-0.155177,-0.615287,-1.000000,-0.495009,-0.316120,-0.612983,0.413161,-0.098007
-0.038645,-0.049024,-0.011426,0.048782,-0.035920,-0.081995,-0.058634,-0.822007,-1.000000,-0.366357,-0.438349,-0.560307,0.649568,-0.222604
-0.040551,-0.048222,0.002715,0.045299,-0.027143,-0.081599,0.067643,-0.942761,-1.000000,-0.198807,-0.462880,-0.534782,0.771318,-0.303220
-0.041989,-0.048091,0.015470,0.040499,-0.020442,-0.079699,0.147029,-0.932650,-1.000000,-0.073630,-0.447210,-0.522837,0.793831,-0.320870
-0.043199,-0.047897,0.028526,0.035358,-0.020604,-0.075325,0.150437,-0.828126,-1.000000,-0.038285,-0.450189,-0.517174,0.762712,-0.284365
-0.044073,-0.047296,0.038921,0.029275,-0.023629,-0.064931,0.152909,-0.770551,-1.000000,0.030755,-0.461178,-0.520698,0.688768,-0.228346
-0.044953,-0.046086,0.047993,0.024693,-0.026903,-0.052376,0.160439,-0.793591,-1.000000,0.105950,-0.459874,-0.518163,0.610012,-0.187980
-0.045943,-0.044184,0.053859,0.021982,-0.032395,-0.036645,0.118052,-0.794937,-1.000000,0.072825,-0.463824,-0.502840,0.634301,-0.175262
-0.047336,-0.041249,0.056777,0.019794,-0.036899,-0.016854,0.042515,-0.758256,-1.000000,-0.051567,-0.475246,-0.491937,0.738427,-0.191532
-0.048853,-0.037501,0.056153,0.017083,-0.043489,0.003896,-0.052891,-0.687688,-0.791993,-0.245290,-0.395369,-0.441622,0.805097,-0.241275
-0.050744,-0.032445,0.052011,0.015468,-0.048540,0.023905,-0.173664,-0.549681,-0.370614,-0.491167,-0.228971,-0.340728,0.827633,-0.311928
-0.052534,-0.026986,0.045534,0.013580,-0.052619,0.040480,-0.281702,-0.384432,0.078158,-0.761105,-0.001125,-0.251925,0.816069,-0.398546
-0.054323,-0.020482,0.036708,0.011656,-0.055356,0.050920,-0.362187,-0.159038,0.417998,-1.000000,0.290801,-0.198858,0.704559,-0.465458
-0.055455,-0.013333,0.027449,0.006668,-0.066216,0.057889,-0.398287,0.061556,0.627842,-1.000000,0.548683,-0.131834,0.476840,-0.468603
-0.055974,-0.006052,0.017908,0.001577,-0.061671,0.055028,-0.389512,0.205062,0.707337,-1.000000,0.704356,-0.060360,0.167298,-0.393420
-0.055891,-0.000261,0.010635,-0.002454,-0.053681,0.045450,-0.386055,0.170606,0.975742,-1.000000,0.730161,-0.062434,-0.007041,-0.271171
-0.055214,0.004640,0.004942,-0.007395,-0.042899,0.032868,-0.362630,0.143678,0.931021,-1.000000,0.650043,-0.186961,-0.072892,-0.177315
-0.054061,0.007424,0.002038,-0.013201,-0.027150,0.018142,-0.265802,0.083633,0.642611,-0.893107,0.624186,-0.324651,-0.002488,-0.245935
-0.052156,0.008236,0.002290,-0.020991,-0.009389,-0.001450,-0.155185,0.013367,0.329111,-0.640665,0.578333,-0.364035,0.079744,-0.314851
-0.049842,0.007017,0.005673,-0.028545,0.007894,-0.021135,-0.044506,-0.013172,0.009980,-0.323164,0.478086,-0.337283,0.084983,-0.289448
-0.047138,0.004704,0.010789,-0.030896,0.016624,-0.029534,0.107143,-0.099991,-0.415229,0.141332,0.315165,-0.387490,0.061705,-0.202417
-0.044460,0.003079,0.016766,-0.032815,0.008793,-0.037324,0.247870,-0.223275,-0.855660,0.638051,0.112212,-0.513840,0.030983,-0.083436
-0.041477,0.002034,0.023722,-0.033424,0.000796,-0.040161,0.208941,-0.327111,-0.769042,0.738685,-0.155716,-0.554812,0.211622,0.018466
-0.038731,0.002814,0.030061,-0.033065,-0.019118,-0.039602,0.171711,-0.555347,-0.442870,0.717341,-0.419975,-0.536302,0.458090,0.057888
-0.035817,0.004362,0.036543,-0.032543,-0.025666,-0.037377,0.240192,-0.688220,-0.418402,0.752990,-0.356337,-0.488940,0.555291,-0.037746
-0.033306,0.005011,0.041551,-0.030678,-0.014457,-0.031316,0.318607,-0.841203,-0.214241,0.651775,-0.216353,-0.396258,0.702675,-0.220314
-0.030611,0.004517,0.046403,-0.030406,-0.000157,-0.027992,0.289815,-0.837171,-0.022635,0.532103,-0.202284,-0.370800,0.720482,-0.223691
-0.028077,0.003259,0.050416,-0.030810,0.010385,-0.025080,0.241881,-0.580734,-0.080550,0.420949,-0.081813,-0.384016,0.673344,-0.278374
-0.025358,0.001874,0.053490,-0.030230,0.012242,-0.017739,0.270329,-0.397366,-0.371724,0.510596,0.029382,-0.427620,0.628436,-0.360980
-0.022925,0.000752,0.054998,-0.029048,0.011924,-0.009418,0.282139,-0.297371,-0.629627,0.681371,0.070160,-0.416408,0.396732,-0.263719
-0.020464,0.000154,0.054733,-0.027034,0.006773,0.001526,0.161449,-0.251509,-0.415118,0.604076,-0.025675,-0.319109,0.274662,-0.057505
-0.018398,0.000506,0.052494,-0.024586,-0.002468,0.013996,0.023208,-0.247646,-0.101107,0.470169,-0.181248,-0.375859,0.356907,0.056359
-0.016416,0.001543,0.048112,-0.021691,-0.008623,0.025287,-0.018068,-0.213347,0.074450,0.345143,-0.055945,-0.478361,0.457435,-0.060458
-0.014760,0.002734,0.042682,-0.019357,-0.010833,0.033921,-0.033418,-0.149797,0.291129,0.147401,0.191845,-0.376452,0.566079,-0.277021
-0.013062,0.003860,0.035909,-0.017994,-0.008935,0.039092,-0.097247,-0.036603,0.536477,-0.093080,0.345023,-0.205885,0.536605,-0.323828
-0.011451,0.004362,0.029680,-0.018244,-0.002943,0.038917,-0.148086,0.119980,0.615420,-0.233062,0.517097,-0.152474,0.294410,-0.274115
-0.009739,0.004950,0.022802,-0.017756,-0.003760,0.039690,-0.149511,0.260512,0.513133,-0.241430,0.677875,-0.214693,0.024046,-0.252813
-0.008354,0.004696,0.015595,-0.015116,0.005633,0.045035,-0.138661,0.336466,0.364903,-0.160610,0.674786,-0.307816,-0.101240,-0.195260
-0.007125,0.003942,0.007610,-0.012177,0.010569,0.046058,-0.191794,0.317439,0.465409,-0.206880,0.528342,-0.327298,-0.073793,-0.063840
-0.006131,0.002960,0.000656,-0.010789,0.013534,0.043461,-0.298799,0.424877,0.564707,-0.326761,0.453253,-0.304734,0.030264,-0.007115
-0.005212,0.001273,-0.006022,-0.009403,0.019964,0.038552,-0.295781,0.489864,0.472712,-0.350719,0.569679,-0.330371,0.104967,-0.156340
-0.004659,-0.001137,-0.011788,-0.006300,0.029805,0.036037,-0.234598,0.508012,0.272278,-0.223523,0.726039,-0.312890,-0.030046,-0.232818
-0.004348,-0.004150,-0.017328,-0.003632,0.034000,0.031961,-0.211028,0.566098,0.110572,-0.128032,0.710385,-0.236525,-0.173108,-0.123912
-0.004288,-0.007331,-0.021393,-0.001334,0.038532,0.025399,-0.282133,0.639393,0.054247,-0.164702,0.529160,-0.298053,-0.170517,0.062530
-0.004536,-0.010918,-0.024900,0.001836,0.039951,0.020236,-0.324700,0.612348,-0.001368,-0.160537,0.417417,-0.428151,-0.176204,0.149810
-0.004979,-0.013892,-0.026966,0.004427,0.035742,0.012908,-0.267621,0.558451,-0.260920,-0.026577,0.468870,-0.474195,-0.159054,0.051521
-0.005663,-0.015368,-0.026994,0.007503,0.016225,0.000159,-0.243673,0.512558,-0.382618,-0.011111,0.450215,-0.465190,-0.025467,-0.035549
-0.006344,-0.016495,-0.025698,0.008853,0.013143,-0.008096,-0.266023,0.418316,-0.319740,-0.036196,0.292034,-0.440038,0.014848,0.067323
-0.006925,-0.018177,-0.022386,0.008281,0.017769,-0.019105,-0.192820,0.117110,-0.310930,0.017951,0.209998,-0.398241,-0.061832,0.126371
-0.007302,-0.019880,-0.017669,0.007704,0.019079,-0.029478,-0.111986,-0.001591,-0.500819,0.112907,0.225500,-0.477379,0.022395,0.013884
-0.007796,-0.021457,-0.011836,0.009441,0.015893,-0.033663,-0.032169,-0.057665,-0.722907,0.226788,0.079720,-0.651677,0.314795,-0.116918
-0.008183,-0.022011,-0.005834,0.009440,0.004896,-0.037494,0.023195,-0.164648,-0.860156,0.357272,-0.076039,-0.605416,0.362331,-0.076152
-0.008447,-0.022128,0.000230,0.007524,-0.000387,-0.034984,0.023448,-0.265871,-0.852714,0.333682,-0.132691,-0.380950,0.339948,-0.044180
-0.008629,-0.022471,0.005487,0.006535,0.002461,-0.032858,0.022937,-0.437162,-0.687835,0.302233,-0.225642,-0.407439,0.436850,-0.038165
-0.008956,-0.024120,0.009460,0.006679,0.016961,-0.022929,0.003445,-0.449611,-0.548015,0.276319,-0.218986,-0.556433,0.505982,-0.063240
-0.009366,-0.026262,0.011508,0.006735,0.024823,-0.012796,0.040645,-0.382702,-0.602724,0.261008,-0.145198,-0.538303,0.649420,-0.212801
-0.009770,-0.028327,0.012675,0.005496,0.022313,-0.006734,0.007561,-0.133413,-0.694912,0.191713,-0.033237,-0.425041,0.700137,-0.312436
-0.009987,-0.029958,0.012801,0.002719,0.019381,-0.000792,-0.096107,0.079911,-0.600844,0.075336,0.056447,-0.319850,0.554689,-0.233189
-0.010237,-0.032001,0.011394,0.001286,0.022924,0.008117,-0.152402,0.125704,-0.509173,0.075976,0.136922,-0.266008,0.217090,-0.053026
-0.010432,-0.034771,0.009196,-0.000298,0.033845,0.013746,-0.153969,0.169476,-0.474825,0.133300,0.243231,-0.340474,0.039886,-0.010536
-0.010378,-0.038770,0.006724,-0.003561,0.044849,0.014257,-0.236979,0.308168,-0.308857,0.032304,0.223598,-0.525764,0.215742,-0.055528
-0.010604,-0.043488,0.002748,-0.003069,0.057742,0.024857,-0.291260,0.471872,-0.294754,-0.007963,0.187921,-0.546854,0.304206,-0.047981
-0.011032,-0.048277,-0.002415,-0.003025,0.054594,0.029787,-0.189585,0.583155,-0.605113,0.191580,0.391824,-0.368338,0.143623,-0.124582
-0.011563,-0.052495,-0.007913,-0.003586,0.052533,0.034346,-0.257368,0.809193,-0.605986,0.132903,0.551965,-0.283103,0.001772,-0.125263
-0.012266,-0.057289,-0.014259,-0.003751,0.055353,0.036629,-0.408756,0.846570,-0.248517,-0.001320,0.384125,-0.355322,-0.155818,0.155172
-0.012944,-0.061492,-0.019588,-0.003330,0.052559,0.033297,-0.430120,0.867392,-0.191170,0.004262,0.394880,-0.382351,-0.347657,0.276886
-0.013505,-0.065682,-0.023943,-0.003066,0.048067,0.025133,-0.378613,0.887215,-0.329253,0.024253,0.532552,-0.469064,-0.105136,0.054747
-0.013570,-0.068786,-0.026101,-0.004520,0.038036,0.013479,-0.365359,0.820123,-0.352136,0.018136,0.468775,-0.544691,0.006926,0.033050
-0.013090,-0.072108,-0.026034,-0.005121,0.036495,-0.000387,-0.310144,0.755500,-0.424095,0.116788,0.473294,-0.401139,-0.221571,0.136108
-0.012186,-0.074830,-0.023534,-0.004005,0.031160,-0.015607,-0.207830,0.580329,-0.502612,0.250209,0.464144,-0.359338,-0.214777,0.095355
-0.010487,-0.077296,-0.017702,-0.003588,0.024823,-0.033686,-0.156622,0.454076,-0.682751,0.395595,0.287604,-0.575242,-0.148480,0.141997
-0.008067,-0.079086,-0.009729,-0.005718,0.018464,-0.049815,-0.078271,0.272582,-0.839957,0.534150,0.124736,-0.662194,-0.080737,0.163457
-0.004208,-0.081360,0.001691,-0.011178,0.022358,-0.065868,0.057973,-0.018709,-1.000000,0.749496,-0.030548,-0.609456,0.075220,0.087272
0.000139,-0.083508,0.013188,-0.016743,0.024404,-0.071876,0.185022,-0.269854,-1.000000,0.963016,-0.188051,-0.609823,0.217612,0.033840
0.005061,-0.084978,0.024943,-0.020213,0.016840,-0.067837,0.301936,-0.402731,-1.000000,1.000000,-0.345836,-0.675182,0.362529,0.009804
0.009111,-0.085885,0.033961,-0.019573,0.012904,-0.056351,0.356234,-0.445575,-1.000000,1.000000,-0.423047,-0.664095,0.496750,-0.009329
0.012399,-0.086835,0.040513,-0.016733,0.012698,-0.037792,0.355281,-0.470476,-1.000000,1.000000,-0.418754,-0.555944,0.519986,-0.025823
0.014107,-0.087505,0.043171,-0.011696,0.009242,-0.016612,0.286518,-0.400103,-0.939157,1.000000,-0.349077,-0.475737,0.494814,-0.033967
0.014211,-0.088200,0.042102,-0.004373,0.007121,0.006167,0.135944,-0.239893,-0.609964,0.856037,-0.286376,-0.464794,0.544852,-0.042573
0.012444,-0.087976,0.037259,0.005032,-0.005111,0.030262,-0.044981,-0.082942,-0.198383,0.526009,-0.204763,-0.440973,0.597649,-0.034451
0.008502,-0.087018,0.027690,0.014206,-0.014211,0.055240,-0.191485,0.147257,0.100392,0.181143,0.041126,-0.332235,0.580086,-0.087702
0.003441,-0.085108,0.015708,0.021190,-0.025808,0.074848,-0.343390,0.385121,0.460232,-0.301362,0.399955,-0.220615,0.514372,-0.219477
-0.003050,-0.082760,0.000441,0.026423,-0.026523,0.088029,-0.540598,0.674254,0.821548,-0.810805,0.726060,-0.156140,0.281199,-0.232645
-0.009111,-0.080638,-0.013993,0.027574,-0.022623,0.090332,-0.621100,0.837983,0.979683,-1.000000,0.943145,-0.051783,-0.053060,-0.193848
-0.015336,-0.078495,-0.028639,0.027735,-0.017997,0.084454,-0.630268,0.927629,0.873809,-1.000000,1.000000,-0.014637,-0.268021,-0.177623
-0.020879,-0.076103,-0.040954,0.029987,-0.020719,0.076983,-0.653939,0.900481,0.789586,-1.000000,0.895034,-0.130259,-0.287994,-0.098144
-0.026590,-0.073093,-0.052197,0.033347,-0.024439,0.064813,-0.666163,0.842427,0.688226,-1.000000,0.752984,-0.216747,-0.256218,0.012238
-0.031533,-0.070055,-0.059878,0.037979,-0.028308,0.048050,-0.643503,0.743889,0.635728,-1.000000,0.728107,-0.216493,-0.134292,-0.038429
-0.036522,-0.066307,-0.064653,0.043305,-0.035887,0.027543,-0.599228,0.607959,0.514339,-1.000000,0.713654,-0.246005,-0.042364,-0.111049
-0.040637,-0.062492,-0.065235,0.047530,-0.044605,0.003639,-0.531088,0.502080,0.290547,-1.000000,0.691289,-0.264102,-0.082584,-0.114647
-0.044167,-0.060366,-0.060382,0.049328,-0.030108,-0.028011,-0.445410,0.314556,0.032920,-1.000000,0.598904,-0.296074,-0.089287,-0.096012
-0.046891,-0.059386,-0.052437,0.050533,-0.024567,-0.049657,-0.341680,0.012749,-0.286303,-0.936211,0.393755,-0.408295,-0.081607,-0.028966
-0.049297,-0.059051,-0.041428,0.049300,-0.021107,-0.063508,-0.161906,-0.176622,-1.000000,-0.537542,0.172539,-0.592422,-0.068938,-0.033861
-0.050851,-0.059495,-0.029647,0.044898,-0.015942,-0.073603,-0.059367,-0.405407,-1.000000,-0.343287,-0.074273,-0.698504,0.199005,-0.145483
-0.051652,-0.060581,-0.015160,0.039159,-0.012821,-0.083630,-0.113934,-0.598543,-1.000000,-0.323875,-0.465380,-0.611768,0.486997,-0.058735
-0.051655,-0.062169,-0.000817,0.033131,-0.008052,-0.089620,0.010829,-0.693323,-1.000000,-0.116883,-0.542553,-0.519907,0.631015,-0.125759
-0.051036,-0.064146,0.015114,0.028089,-0.005819,-0.091925,0.186920,-0.773695,-1.000000,0.203714,-0.426143,-0.601183,0.733913,-0.322377
-0.050154,-0.066097,0.029249,0.023992,-0.002993,-0.088318,0.261389,-0.775607,-1.000000,0.400023,-0.440228,-0.639481,0.655350,-0.256706
-0.048978,-0.068021,0.043182,0.019399,-0.002281,-0.080409,0.268885,-0.742921,-1.000000,0.436784,-0.526045,-0.540678,0.595775,-0.106374
-0.047915,-0.069953,0.054046,0.015323,0.003574,-0.067911,0.255538,-0.737070,-1.000000,0.467811,-0.585424,-0.551515,0.609486,-0.066538
-0.046880,-0.071085,0.063187,0.010915,-0.002364,-0.052750,0.241116,-0.725305,-1.000000,0.516380,-0.554661,-0.636398,0.586183,-0.085808
-0.117899,0.206912,-0.187566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.117905,0.206919,-0.187556,-0.000034,-0.000303,-0.000153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.118081,0.207091,-0.187330,0.000414,-0.003658,-0.001696,-0.532279,-0.530964,1.000000,-1.000000,0.136544,-0.325710,0.490416,0.116241
-0.118642,0.207100,-0.186566,0.000708,-0.003219,-0.004409,-0.530828,-0.535403,1.000000,-1.000000,0.135520,-0.325695,0.489994,0.116704
-0.119984,0.207044,-0.184946,0.003450,-0.006548,-0.010125,-0.153388,-0.254964,0.660799,-1.000000,0.803468,-0.254518,0.734920,-0.740780
-0.121721,0.207454,-0.182790,0.003712,-0.013489,-0.012440,-0.133084,-0.282017,0.590231,-1.000000,0.787688,-0.264714,0.726084,-0.737532
-0.123913,0.207501,-0.179829,0.003184,-0.014150,-0.018505,-0.128295,-0.268786,0.579156,-1.000000,0.598666,0.041048,-0.100675,-0.168473
-0.127524,0.206229,-0.174573,0.002210,-0.008817,-0.030315,-0.124524,-0.363152,0.636664,-1.000000,0.550627,0.038420,-0.066915,-0.158621
-0.132144,0.203717,-0.167560,0.001284,-0.004128,-0.043829,-0.178759,-0.538810,0.601716,-1.000000,0.295350,-0.503230,0.271012,-0.188203
-0.138811,0.199010,-0.156973,-0.000382,0.002192,-0.061116,-0.067658,-0.619235,0.218815,-1.000000,0.253646,-0.573328,0.292049,-0.232372
-0.146117,0.192327,-0.144502,-0.004547,0.013018,-0.077925,0.121071,-0.807364,-0.278492,-0.884555,0.243024,-0.242876,0.543187,-0.473232
-0.154374,0.182565,-0.128841,-0.011265,0.025746,-0.090361,0.213872,-0.989384,-0.679027,-0.631059,0.021636,-0.275329,0.518580,-0.429522
-0.161503,0.172110,-0.113326,-0.018833,0.032331,-0.096921,0.229193,-0.997717,-0.982179,-0.412910,-0.147138,-0.466811,0.331417,-0.243684
-0.167808,0.159556,-0.096572,-0.027771,0.041998,-0.096725,0.258502,-1.000000,-1.000000,-0.203804,-0.373618,-0.551673,0.554330,-0.245073
-0.171901,0.147422,-0.082218,-0.034839,0.052425,-0.089641,0.300206,-1.000000,-1.000000,0.037028,-0.555814,-0.565345,0.741993,-0.275923
-0.174390,0.134456,-0.068532,-0.040543,0.059800,-0.078975,0.362212,-0.987201,-1.000000,0.222690,-0.473499,-0.486457,0.740905,-0.300631
-0.175017,0.123349,-0.057970,-0.044522,0.062500,-0.066042,0.350981,-0.815688,-1.000000,0.319585,-0.390624,-0.430133,0.731590,-0.281153
-0.173994,0.112371,-0.049440,-0.046874,0.068618,-0.049216,0.278406,-0.639081,-1.000000,0.300249,-0.372662,-0.463749,0.698069,-0.216364
-0.171642,0.103791,-0.044999,-0.046426,0.073065,-0.027738,0.203138,-0.515256,-1.000000,0.276430,-0.309026,-0.465043,0.577129,-0.134850
-0.167885,0.096543,-0.044042,-0.044730,0.074001,-0.005523,0.114070,-0.332942,-1.000000,0.219512,-0.206172,-0.425005,0.533936,-0.143418
-0.163640,0.091898,-0.046226,-0.042594,0.068973,0.013651,-0.050033,-0.101672,-0.857217,-0.006998,-0.124902,-0.416839,0.590269,-0.168847
-0.158515,0.088800,-0.051358,-0.039803,0.062898,0.029605,-0.239140,0.158033,-0.462485,-0.282839,0.010864,-0.360399,0.543961,-0.136637
-0.153537,0.087409,-0.058131,-0.036347,0.056485,0.042343,-0.347560,0.381800,-0.148538,-0.503967,0.289221,-0.229257,0.393982,-0.169210
-0.147950,0.087594,-0.066753,-0.034775,0.043331,0.049756,-0.385892,0.606514,-0.002195,-0.648522,0.621588,-0.174683,0.188289,-0.235370
-0.142808,0.088997,-0.074933,-0.033819,0.028193,0.051102,-0.424543,0.739883,0.137060,-0.753853,0.770160,-0.169608,-0.060864,-0.155294
-0.137149,0.090692,-0.083823,-0.034240,0.024793,0.051248,-0.439242,0.688057,0.367557,-0.796095,0.739660,-0.140477,-0.269500,0.021170
-0.131901,0.091787,-0.091698,-0.035238,0.027011,0.049184,-0.427213,0.512361,0.547598,-0.829391,0.668678,-0.187442,-0.269544,0.067578
-0.126198,0.092185,-0.099850,-0.036425,0.032460,0.047102,-0.418282,0.419107,0.628256,-0.877617,0.655174,-0.317570,-0.092493,-0.055408
-0.121004,0.091018,-0.106412,-0.038890,0.044623,0.041007,-0.390780,0.444379,0.628752,-0.894417,0.708411,-0.351170,0.088311,-0.228223
-0.115561,0.088661,-0.112313,-0.041032,0.050362,0.034034,-0.345407,0.562887,0.578834,-0.837700,0.812725,-0.206220,0.108142,-0.317551
-0.110863,0.085167,-0.116602,-0.041558,0.060019,0.026800,-0.268310,0.708790,0.357479,-0.616831,0.887522,-0.084913,-0.072872,-0.273924
-0.106394,0.080017,-0.119041,-0.041930,0.065934,0.014076,-0.214810,0.739613,0.217824,-0.403849,0.866805,-0.113744,-0.335563,-0.104118
-0.102834,0.074592,-0.119346,-0.041454,0.065782,0.001908,-0.229000,0.716162,0.069374,-0.249941,0.692323,-0.274495,-0.469266,0.138777
-0.099180,0.069663,-0.118375,-0.042700,0.050760,-0.005609,-0.194475,0.573864,-0.148852,-0.088605,0.487383,-0.460967,-0.361349,0.213930
-0.095979,0.066055,-0.116405,-0.043178,0.035609,-0.012301,-0.131707,0.391002,-0.289840,0.051585,0.387928,-0.557632,-0.129010,0.117491
