x,y,psi,u,v,r,n1x,n1y,n2x,n2y,n3x,n3y,n4x,n4y
0.013490,-0.007354,0.002966,0.000015,0.000284,0.000196,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074394,0.000000,0.073450
0.013488,-0.007379,0.002933,0.000015,0.000280,0.000198,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074327,0.000000,0.073440
0.013486,-0.007407,0.002896,0.000015,0.000277,0.000200,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074263,0.000000,0.073417
0.013484,-0.007430,0.002865,0.000015,0.000274,0.000203,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074207,0.000000,0.073404
0.013482,-0.007454,0.002832,0.000015,0.000272,0.000206,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074124,0.000000,0.073395
0.013480,-0.007477,0.002801,0.000014,0.000269,0.000208,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074043,0.000000,0.073404
0.013478,-0.007504,0.002761,0.000014,0.000266,0.000211,0.000000,0.000000,0.000000,0.000000,0.000000,-0.073973,0.000000,0.073398
0.013476,-0.007528,0.002726,0.000014,0.000263,0.000214,0.000000,0.000000,0.000000,0.000000,0.000000,-0.073908,0.000000,0.073403
0.013474,-0.007549,0.002694,0.000014,0.000260,0.000217,0.000000,0.000000,0.000000,0.000000,0.000000,-0.073810,0.000000,0.073410
0.013472,-0.007572,0.002658,0.000014,0.000257,0.000219,0.000000,0.000000,0.000000,0.000000,0.000000,-0.073711,0.000000,0.073432
0.013470,-0.007599,0.002617,0.000014,0.000255,0.000221,0.000000,0.000000,0.000000,0.000000,0.000000,-0.073645,0.000000,0.073438
0.013468,-0.007620,0.002583,0.000014,0.000253,0.000221,0.000000,0.000000,0.000000,0.000000,0.000000,-0.073591,0.000000,0.073431
0.013466,-0.007643,0.002547,0.000013,0.000252,0.000222,0.000000,0.000000,0.000000,0.000000,0.000000,-0.073511,0.000000,0.073425
0.013464,-0.007664,0.002514,0.000013,0.000251,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,-0.073447,0.000000,0.073422
0.013462,-0.007686,0.002477,0.000014,0.000250,0.000223,0.000000,0.000000,0.000000,0.000000,0.000056,-0.073400,0.000000,0.073397
0.013460,-0.007712,0.002436,0.000016,0.000249,0.000221,0.000000,0.000000,0.000000,0.000000,0.000153,-0.073360,0.000000,0.073375
0.013457,-0.007733,0.002403,0.000018,0.000249,0.000219,0.000000,0.000000,0.000000,0.000000,0.000230,-0.073275,0.000000,0.073331
0.013455,-0.007756,0.002368,0.000020,0.000248,0.000217,0.000000,0.000000,0.000000,0.000000,0.000279,-0.073173,0.000000,0.073260
0.013452,-0.007776,0.002336,0.000023,0.000248,0.000215,0.000000,0.000000,0.000000,0.000000,0.000313,-0.073121,0.000000,0.073178
0.013449,-0.007802,0.002296,0.000025,0.000247,0.000212,0.000000,0.000000,0.000000,0.000000,0.000364,-0.073087,0.000000,0.073095
0.013446,-0.007824,0.002262,0.000027,0.000248,0.000210,0.000000,0.000000,0.000000,0.000000,0.000414,-0.073038,0.000000,0.073027
0.013443,-0.007845,0.002231,0.000029,0.000247,0.000207,0.000000,0.000000,0.000000,0.000000,0.000467,-0.072968,0.000000,0.072950
0.013439,-0.007867,0.002197,0.000032,0.000247,0.000205,0.000000,0.000000,0.000000,0.000000,0.000507,-0.072919,0.000000,0.072864
0.013435,-0.007893,0.002159,0.000034,0.000247,0.000202,0.000000,0.000000,0.000000,0.000000,0.000540,-0.072886,0.000000,0.072779
0.013431,-0.007913,0.002129,0.000036,0.000247,0.000199,0.000000,0.000000,0.000000,0.000000,0.000584,-0.072843,0.000000,0.072697
